Type;viersteller;vierstellername;AnzahlA;Anzahl KH;mwNennungenKH;antKHTop10Prozent;antKHTop20Prozent;antKHTop30Prozent;antKHTop40Prozent;antKHTop50Prozent
1;5-802;Offen chirurgische Refixation und Naht am Kapselbandapparat des Kniegelenkes;4839;801;6.0412;0.4348;0.6007;0.7111;0.7933;0.8553
1;5-803;Offen chirurgische Bandplastik am Kniegelenk;2868;575;4.9878;0.5356;0.6803;0.7681;0.8278;0.8755
1;5-804;Offen chirurgische Operationen an der Patella und ihrem Halteapparat;30844;972;31.7325;0.6041;0.7502;0.8309;0.8854;0.9247
1;5-805;Offen chirurgische Refixation und Plastik am Kapselbandapparat des Schultergelenkes;38833;1010;38.4485;0.4515;0.627;0.7423;0.8257;0.8867
1;5-806;Offen chirurgische Refixation und Plastik am Kapselbandapparat des Sprunggelenkes;15357;969;15.8483;0.4513;0.6201;0.7383;0.8233;0.8847
1;5-807;Offen chirurgische Refixation am Kapselbandapparat anderer Gelenke;10095;938;10.7623;0.4233;0.5934;0.71;0.7993;0.8668
1;5-808;Arthrodese;42026;1011;41.5687;0.5217;0.7066;0.8114;0.8752;0.9202
1;5-809;Andere offen chirurgische Gelenkoperationen;10178;849;11.9882;0.5419;0.713;0.81;0.877;0.9194
1;5-810;Arthroskopische Gelenkoperation;131220;1056;124.2614;0.4857;0.6566;0.7646;0.8383;0.8935
1;5-811;Arthroskopische Operation an der Synovialis;174852;1064;164.3346;0.5136;0.6789;0.7826;0.8562;0.9083
1;5-812;Arthroskopische Operation am Gelenkknorpel und an den Menisken;212890;1063;200.2728;0.4418;0.6112;0.7261;0.8078;0.87
1;5-813;Arthroskopische Refixation und Plastik am Kapselbandapparat des Kniegelenkes;38544;984;39.1707;0.4927;0.6566;0.7595;0.8356;0.8915
1;5-814;Arthroskopische Refixation und Plastik am Kapselbandapparat des Schultergelenkes;156266;1009;154.8722;0.4591;0.6426;0.7585;0.8409;0.9006
1;5-815;Arthroskopische Entfernung und arthroskopischer Wechsel eines Bandersatzes am Kniegelenk;2466;407;6.059;0.5953;0.7409;0.8167;0.8666;0.9015
1;5-816;Arthroskopische Operationen am Labrum acetabulare;3993;375;10.648;0.6709;0.8114;0.8778;0.9171;0.9434
1;5-819;Andere arthroskopische Operationen;22990;908;25.3194;0.6184;0.7686;0.8509;0.9023;0.937
1;5-820;Implantation einer Endoprothese am Hüftgelenk;224656;1044;215.1877;0.3166;0.4791;0.5997;0.6982;0.7802
1;5-821;Revision, Wechsel und Entfernung einer Endoprothese am Hüftgelenk;34732;1001;34.6973;0.3725;0.5506;0.6762;0.7708;0.8446
1;5-822;Implantation einer Endoprothese am Kniegelenk;175267;941;186.2561;0.3562;0.5256;0.6483;0.7423;0.8172
1;5-823;Revision, Wechsel und Entfernung einer Endoprothese am Kniegelenk;23983;934;25.6777;0.3783;0.5596;0.6842;0.7779;0.8505
1;5-824;Implantation einer Endoprothese an Gelenken der oberen Extremität;23645;977;24.2016;0.3537;0.5228;0.6464;0.7449;0.8251
1;5-825;Revision, Wechsel und Entfernung einer Endoprothese an Gelenken der oberen Extremität;3664;687;5.3333;0.4219;0.5843;0.6979;0.7836;0.8496
1;5-826;Implantation einer Endoprothese an Gelenken der unteren Extremität;1196;277;4.3177;0.4657;0.6254;0.7274;0.8043;0.862
1;5-827;Revision, Wechsel und Entfernung einer Endoprothese an Gelenken der unteren Extremität;671;269;2.4944;0.4024;0.5604;0.6602;0.7407;0.8003
1;5-828;Implantation, Revision, Wechsel und Entfernung eines Knochenteilersatzes und Knochentotalersatzes;1583;336;4.7113;0.6159;0.734;0.8067;0.8503;0.8932
1;5-829;Andere gelenkplastische Eingriffe;75498;1015;74.3823;0.4826;0.6625;0.7721;0.8478;0.9042
1;5-830;Inzision von erkranktem Knochen- und Gelenkgewebe der Wirbelsäule;35257;738;47.7737;0.6334;0.8015;0.8858;0.9324;0.9603
1;5-831;Exzision von erkranktem Bandscheibengewebe;148946;771;193.1855;0.3572;0.5503;0.6885;0.7952;0.8769
1;5-832;Exzision von erkranktem Knochen- und Gelenkgewebe der Wirbelsäule;107796;787;136.9708;0.4625;0.6613;0.7934;0.8811;0.9375
1;5-835;Knochenersatz an der Wirbelsäule;46047;623;73.9117;0.5175;0.7202;0.838;0.9064;0.9492
1;5-836;Spondylodese;69762;758;92.0343;0.4318;0.626;0.753;0.8455;0.9106
1;5-837;Wirbelkörperersatz und komplexe Rekonstruktion der Wirbelsäule;10372;523;19.8317;0.485;0.667;0.7809;0.8571;0.9128
1;5-838;Andere komplexe Rekonstruktionen der Wirbelsäule;3938;314;12.5414;0.5518;0.74;0.8342;0.8954;0.9325
1;5-839;Andere Operationen an der Wirbelsäule;188198;955;197.066;0.384;0.5818;0.7205;0.8224;0.8973
1;5-83a;Minimalinvasive Behandlungsverfahren an der Wirbelsäule (zur Schmerztherapie);28812;510;56.4941;0.5474;0.7489;0.8561;0.92;0.9567
1;5-83b;Osteosynthese (dynamische Stabilisierung) an der Wirbelsäule;137662;837;164.4707;0.4224;0.6229;0.7626;0.8601;0.921
1;5-83w;Zusatzinformationen zu Operationen an der Wirbelsäule;12800;599;21.3689;0.4616;0.6409;0.7643;0.8461;0.9056
1;5-840;Operationen an Sehnen der Hand;47496;943;50.3669;0.5402;0.7339;0.834;0.896;0.9378
1;5-841;Operationen an Bändern der Hand;17471;901;19.3907;0.5407;0.7274;0.8278;0.8878;0.9281
1;5-842;Operationen an Faszien der Hohlhand und der Finger;13450;763;17.6278;0.4917;0.6919;0.8135;0.8879;0.9336
1;5-843;Operationen an Muskeln der Hand;1550;411;3.7713;0.4503;0.6265;0.7271;0.7981;0.8523
1;5-844;Operation an Gelenken der Hand;11308;773;14.6287;0.494;0.6953;0.8056;0.8759;0.9203
1;5-845;Synovialektomie an der Hand;12488;574;21.7561;0.5782;0.7593;0.8496;0.9068;0.9432
1;5-846;Arthrodese an Gelenken der Hand;5379;672;8.0045;0.4618;0.654;0.771;0.8481;0.8998
1;5-847;Resektionsarthroplastik an Gelenken der Hand;9434;572;16.493;0.4613;0.6579;0.782;0.859;0.9112
1;5-848;Operationen bei kongenitalen Anomalien der Hand;83;39;2.1282;0.5422;0.6265;0.6747;0.7229;0.7711
1;5-849;Andere Operationen an der Hand;12975;840;15.4464;0.5649;0.7299;0.8261;0.8887;0.9299
1;5-850;Inzision an Muskel, Sehne und Faszie;69773;1132;61.6369;0.4399;0.622;0.7394;0.8215;0.8827
1;5-851;Durchtrennung von Muskel, Sehne und Faszie;29034;1057;27.4683;0.5282;0.6899;0.793;0.8643;0.9144
1;5-852;Exzision an Muskel, Sehne und Faszie;46009;1098;41.9026;0.5312;0.6946;0.789;0.8543;0.9028
1;5-853;Rekonstruktion von Muskeln;11033;990;11.1444;0.5182;0.6815;0.7797;0.8494;0.8989
1;5-854;Rekonstruktion von Sehnen;30610;984;31.1077;0.6166;0.7751;0.8592;0.9097;0.942
1;5-855;Naht und andere Operationen an Sehnen und Sehnenscheide;52204;1074;48.6071;0.3862;0.5492;0.6667;0.7575;0.828
1;5-856;Rekonstruktion von Faszien;9836;982;10.0163;0.4793;0.6361;0.7417;0.8184;0.8736
1;5-857;Plastische Rekonstruktion mit lokalen Lappen an Muskeln und Faszien;10409;732;14.2199;0.5036;0.7163;0.8301;0.8909;0.9306
1;5-858;Entnahme und Transplantation von Muskel, Sehne und Faszie mit mikrovaskulärer Anastomosierung;6487;263;24.6654;0.5969;0.7899;0.877;0.9277;0.9584
1;5-859;Andere Operationen an Muskeln, Sehnen, Faszien und Schleimbeuteln;43336;1102;39.3249;0.4003;0.5518;0.666;0.7554;0.828
1;5-860;Replantation obere Extremität;555;171;3.2456;0.3712;0.5586;0.6739;0.7604;0.8252
1;5-861;Replantation untere Extremität;18;15;1.20;0.2222;0.3333;0.4444;0.50;0.6111
1;5-862;Amputation und Exartikulation obere Extremität;227;138;1.6449;0.2907;0.4449;0.5595;0.6344;0.696
1;5-863;Amputation und Exartikulation Hand;5671;741;7.6532;0.4967;0.6715;0.7759;0.8441;0.8926
1;5-864;Amputation und Exartikulation untere Extremität;17511;959;18.2596;0.3406;0.5437;0.6883;0.7983;0.8773
1;5-865;Amputation und Exartikulation Fuß;46910;1053;44.5489;0.335;0.5364;0.684;0.7959;0.8749
1;5-866;Revision eines Amputationsgebietes;8388;793;10.5776;0.3916;0.5908;0.7211;0.8159;0.8828
1;5-867;Operationen bei kongenitalen Anomalien des Fußes;24;18;1.3333;0.3333;0.4167;0.4583;0.5417;0.625
1;5-868;Operationen bei anderen kongenitalen Anomalien des Bewegungsapparates;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
1;5-869;Andere Operationen an den Bewegungsorganen;49575;1056;46.946;0.4353;0.6203;0.7431;0.8273;0.8892
1;5-86a;Zusatzinformationen zu Operationen an den Bewegungsorganen;24645;627;39.3062;0.5604;0.756;0.8624;0.9229;0.9592
1;5-870;Partielle (brusterhaltende) Exzision der Mamma und Destruktion von Mammagewebe;79103;737;107.3311;0.3616;0.5679;0.7221;0.839;0.9177
1;5-872;(Modifizierte radikale) Mastektomie;18494;682;27.1173;0.3414;0.5323;0.6798;0.7883;0.8696
1;5-874;Erweiterte (radikale) Mastektomie mit Resektion an den Mm. pectorales majores et minores und Thoraxwandteilresektion;1162;366;3.1749;0.4182;0.5611;0.6747;0.7556;0.8193
1;5-877;Subkutane Mastektomie und hautsparende Mastektomieverfahren;6815;583;11.6895;0.4883;0.672;0.7881;0.8635;0.9147
1;5-879;Andere Exzision und Resektion der Mamma;2866;641;4.4711;0.3859;0.5488;0.6682;0.7627;0.8325
1;5-881;Inzision der Mamma;11306;774;14.6072;0.52;0.6552;0.7533;0.8276;0.8846
1;5-882;Operationen an der Brustwarze;4828;481;10.0374;0.4824;0.6624;0.7819;0.8596;0.9105
1;5-883;Plastische Operationen zur Vergrößerung der Mamma;2353;389;6.0488;0.4144;0.5963;0.7136;0.8003;0.8619
1;5-884;Mammareduktionsplastik;7625;541;14.0943;0.434;0.6174;0.738;0.8257;0.8911
1;5-885;Plastische Rekonstruktion der Mamma mit Haut- und Muskeltransplantation;3375;352;9.5881;0.5381;0.7087;0.8083;0.8723;0.9159
1;5-886;Andere plastische Rekonstruktion der Mamma;8609;529;16.2741;0.4798;0.6642;0.7813;0.8622;0.9157
1;5-889;Andere Operationen an der Mamma;10459;575;18.1896;0.488;0.6687;0.7824;0.8604;0.9156
1;5-890;Tätowieren und Einbringen von Fremdmaterial in Haut und Unterhaut;1353;166;8.1506;0.6268;0.7827;0.8647;0.9032;0.9305
1;5-891;Inzision eines Sinus pilonidalis;1434;425;3.3741;0.4393;0.6004;0.7022;0.7748;0.8347
1;5-892;Andere Inzision an Haut und Unterhaut;145575;1223;119.0311;0.3911;0.5609;0.6851;0.7807;0.8553
1;5-894;Lokale Exzision von erkranktem Gewebe an Haut und Unterhaut;107627;1191;90.3669;0.4008;0.5679;0.686;0.7785;0.8522
1;5-895;Radikale und ausgedehnte Exzision von erkranktem Gewebe an Haut und Unterhaut;154629;1148;134.6943;0.6767;0.7974;0.8656;0.9097;0.9429
1;5-896;Chirurgische Wundtoilette [Wunddebridement] mit Entfernung von erkranktem Gewebe an Haut und Unterhaut;231182;1218;189.8046;0.4014;0.589;0.7152;0.8058;0.8735
1;5-897;Exzision und Rekonstruktion eines Sinus pilonidalis;27203;1004;27.0946;0.2674;0.4347;0.5696;0.6797;0.7716
1;5-898;Operationen am Nagelorgan;12999;998;13.0251;0.5039;0.6683;0.7727;0.8435;0.8935
1;5-899;Andere Exzision an Haut und Unterhaut;792;373;2.1233;0.3977;0.5189;0.6124;0.7058;0.7652
1;5-900;Einfache Wiederherstellung der Oberflächenkontinuität an Haut und Unterhaut;169969;1211;140.3543;0.3525;0.543;0.6782;0.78;0.8601
1;5-901;Freie Hauttransplantation, Entnahmestelle;17553;917;19.1418;0.5531;0.711;0.8077;0.8739;0.9193
1;5-902;Freie Hauttransplantation, Empfängerstelle;52753;1056;49.9555;0.553;0.7277;0.8202;0.8797;0.9229
1;5-903;Lokale Lappenplastik an Haut und Unterhaut;97241;964;100.8724;0.7486;0.8909;0.9457;0.9703;0.9831
1;5-904;Lappenplastik an Haut und Unterhaut, Entnahmestelle;1723;309;5.5761;0.4469;0.6425;0.758;0.8328;0.8828
1;5-905;Lappenplastik an Haut und Unterhaut, Empfängerstelle;5306;459;11.5599;0.5249;0.7314;0.8375;0.896;0.9325
1;5-906;Kombinierte plastische Eingriffe an Haut und Unterhaut;3208;411;7.8054;0.6163;0.7625;0.837;0.884;0.9183
1;5-907;Revision einer Hautplastik;7254;643;11.2815;0.5806;0.7805;0.8686;0.9133;0.9424
1;5-908;Plastische Operation an Lippe und Mundwinkel;4942;480;10.2958;0.5698;0.7825;0.8648;0.9087;0.9381
1;5-909;Andere Wiederherstellung und Rekonstruktion von Haut und Unterhaut;3466;508;6.8228;0.5822;0.7259;0.8093;0.8679;0.9074
1;5-910;Straffungsoperation am Gesicht;326;115;2.8348;0.4202;0.5521;0.6626;0.7423;0.816
1;5-911;Gewebereduktion an Haut und Unterhaut;17147;698;24.5659;0.608;0.8036;0.8853;0.9328;0.958
1;5-912;Haartransplantation und Haartransposition;9;8;1.125;0.2222;0.3333;0.3333;0.4444;0.5556
1;5-913;Entfernung oberflächlicher Hautschichten;26965;565;47.7257;0.8163;0.9229;0.9592;0.9753;0.9844
1;5-914;Chemochirurgie der Haut;1581;96;16.4688;0.8773;0.9159;0.9405;0.9551;0.9677
1;5-915;Destruktion von erkranktem Gewebe an Haut und Unterhaut;11246;454;24.7709;0.7974;0.9114;0.9506;0.9659;0.9755
1;5-916;Temporäre Weichteildeckung;185522;1166;159.1098;0.445;0.6172;0.7335;0.8166;0.8781
1;5-917;Syndaktylie- und Polydaktyliekorrektur der Finger;828;160;5.175;0.5845;0.7029;0.7802;0.8382;0.878
1;5-918;Syndaktylie- und Polydaktyliekorrektur der Zehen;350;126;2.7778;0.5057;0.62;0.6943;0.7629;0.82
1;5-919;Operative Versorgung von Mehrfachtumoren an einer Lokalisation der Haut in einer Sitzung;3674;199;18.4623;0.6053;0.8204;0.8968;0.942;0.9635
1;5-91a;Andere Operationen an Haut und Unterhaut;700;341;2.0528;0.3586;0.52;0.6186;0.7071;0.7571
1;5-920;Inzision an Haut und Unterhaut bei Verbrennungen und Verätzungen;474;97;4.8866;0.5696;0.7532;0.827;0.8692;0.8987
1;5-921;Chirurgische Wundtoilette [Wunddebridement] und Entfernung von erkranktem Gewebe an Haut und Unterhaut bei Verbrennungen und Verätzungen;28497;713;39.9677;0.8217;0.9034;0.94;0.9614;0.9756
1;5-922;Wunddebridement an Muskel, Sehne und Faszie bei Verbrennungen und Verätzungen;581;227;2.5595;0.4682;0.5972;0.6816;0.7608;0.8055
1;5-923;Temporäre Weichteildeckung bei Verbrennungen und Verätzungen;11234;256;43.8828;0.7447;0.8661;0.9286;0.9641;0.9816
1;5-924;Freie Hauttransplantation und Lappenplastik an Haut und Unterhaut bei Verbrennungen und Verätzungen, Entnahmestelle;507;174;2.9138;0.4773;0.6331;0.7199;0.7909;0.8284
1;5-925;Freie Hauttransplantation und Lappenplastik an Haut und Unterhaut bei Verbrennungen und Verätzungen, Empfängerstelle;5405;361;14.9723;0.797;0.8818;0.9201;0.9426;0.9599
1;5-926;Lokale Lappenplastik an Haut und Unterhaut bei Verbrennungen und Verätzungen;707;176;4.017;0.5134;0.6605;0.7525;0.8218;0.8727
1;5-927;Kombinierte plastische Eingriffe an Haut und Unterhaut bei Verbrennungen und Verätzungen;92;48;1.9167;0.2717;0.4348;0.5543;0.663;0.7391
1;5-928;Primärer Wundverschluss der Haut und Revision einer Hautplastik bei Verbrennungen und Verätzungen;806;231;3.4892;0.5757;0.6873;0.7568;0.8139;0.8573
1;5-929;Andere Operationen bei Verbrennungen und Verätzungen;174;54;3.2222;0.477;0.6897;0.7586;0.8161;0.8448
1;5-930;Art des Transplantates;68511;712;96.2233;0.405;0.615;0.7655;0.8635;0.9275
1;5-931;Art des verwendeten Knochenersatz- und Osteosynthesematerials;39881;656;60.7942;0.6428;0.8379;0.9263;0.9627;0.9799
1;5-932;Art des verwendeten Materials für Gewebeersatz und Gewebeverstärkung;225342;1056;213.392;0.2869;0.453;0.5849;0.6943;0.786
1;5-933;Verwendung einer Kunststoff- oder biologischen Membran zur Prophylaxe von Adhäsionen;4699;280;16.7821;0.7921;0.88;0.921;0.9474;0.9634
1;5-934;Verwendung von MRT-fähigem Material;30919;598;51.704;0.4865;0.6946;0.8136;0.8926;0.9404
1;5-935;Verwendung von beschichtetem Osteosynthesematerial;1114;143;7.7902;0.7765;0.8528;0.8923;0.9183;0.9363
1;5-936;Verwendung von Arzneimitteln für neuartige Therapien;138;13;10.6154;0.2899;0.7246;0.7971;0.8406;0.9275
1;5-937;Verwendung von thermomechanischem Osteosynthesematerial;234;33;7.0909;0.5043;0.7607;0.859;0.906;0.9316
1;5-981;Versorgung bei Mehrfachverletzung;1604;294;5.4558;0.4888;0.6633;0.7706;0.8435;0.8934
1;5-982;Versorgung bei Polytrauma;1736;248;7.00;0.591;0.7506;0.8306;0.8808;0.9153
1;5-983;Reoperation;181205;1102;164.4328;0.5642;0.7398;0.8399;0.9031;0.9442
1;5-984;Mikrochirurgische Technik;406650;970;419.2268;0.5497;0.7342;0.8431;0.908;0.9493
1;5-985;Lasertechnik;55199;651;84.7911;0.529;0.7097;0.8275;0.9034;0.9498
1;5-986;Minimalinvasive Technik;79682;868;91.7995;0.5765;0.759;0.8573;0.9184;0.9565
1;5-987;Anwendung eines OP-Roboters;14238;98;145.2857;0.3312;0.5181;0.6516;0.7628;0.8536
1;5-988;Anwendung eines Navigationssystems;45987;492;93.4695;0.4522;0.647;0.7707;0.8557;0.918
1;5-989;Fluoreszenzgestützte Therapieverfahren;9607;224;42.8884;0.5241;0.7213;0.8388;0.9118;0.9508
1;5-98a;Hybridtherapie;5253;238;22.0714;0.4548;0.6592;0.7856;0.8736;0.9269
1;5-98b;Anwendung eines flexiblen Ureterorenoskops;20367;295;69.0407;0.3276;0.5178;0.6632;0.7723;0.8628
1;5-98c;Anwendung eines Klammernahtgerätes;100647;849;118.5477;0.4243;0.6227;0.7543;0.8466;0.9118
1;5-98d;Verwendung von patientenindividuell hergestelltem Instrumentarium;1608;106;15.1698;0.4285;0.6654;0.8078;0.8825;0.9328
1;5-98e;Intraoperative Blutflussmessung in Gefäßen;14786;169;87.4911;0.6509;0.8496;0.9332;0.972;0.9874
1;5-98f;Einsatz von Shavertechnik zur Weichteil- und Knochenabtragung bei Operationen an Nase, Nasennebenhöhlen und Gesichtsschädelknochen;709;56;12.6607;0.6079;0.7433;0.8392;0.8886;0.9252
1;5-995;Vorzeitiger Abbruch einer Operation (Eingriff nicht komplett durchgeführt);24485;1075;22.7767;0.4922;0.6829;0.7974;0.8682;0.9155
2;5-010;Schädeleröffnung über die Kalotte;139;7;19.8571;0.7482;0.7482;0.9209;0.9496;0.9712
2;5-011;Zugang durch die Schädelbasis;77;10;7.70;0.6623;0.8442;0.8831;0.9091;0.9351
2;5-012;Inzision der Schädelknochen [Kraniotomie und Kraniektomie];7;5;1.40;0.4286;0.4286;0.5714;0.5714;0.7143
2;5-013;Inzision von Gehirn und Hirnhäuten;61;2;30.50;0.6885;0.6885;0.6885;0.6885;0.6885
2;5-014;Stereotaktische Operationen an Schädel, Gehirn und Hirnhäuten;0;0;0;0;0;0;0;0
2;5-015;Exzision und Destruktion von erkranktem intrakraniellem Gewebe;50;4;12.50;0.82;0.82;0.82;0.94;0.94
2;5-016;Exzision und Destruktion von erkranktem Gewebe der Schädelknochen;20;13;1.5385;0.15;0.40;0.50;0.60;0.70
2;5-017;Inzision, Resektion und Destruktion an intrakraniellen Anteilen von Hirnnerven und Ganglien;69;3;23.00;0.7826;0.7826;0.7826;0.7826;0.9855
2;5-018;Mikrovaskuläre Dekompression von intrakraniellen Nerven;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-020;Kranioplastik;27;8;3.375;0.4074;0.7407;0.7407;0.8148;0.8519
2;5-021;Rekonstruktion der Hirnhäute;114;31;3.6774;0.6667;0.7544;0.807;0.8333;0.8684
2;5-022;Inzision am Liquorsystem;11;3;3.6667;0.6364;0.6364;0.6364;0.6364;0.9091
2;5-023;Anlegen eines Liquorshuntes [Shunt-Implantation];20;3;6.6667;0.80;0.80;0.80;0.80;0.95
2;5-024;Revision und Entfernung von Liquorableitungen;18;7;2.5714;0.50;0.50;0.7222;0.7778;0.8333
2;5-025;Inzision, Exzision, Destruktion und Verschluss von intrakraniellen Blutgefäßen;0;0;0;0;0;0;0;0
2;5-026;Rekonstruktion von intrakraniellen Blutgefäßen;0;0;0;0;0;0;0;0
2;5-027;Anlegen eines Bypasses und Transposition von intrakraniellen Blutgefäßen;0;0;0;0;0;0;0;0
2;5-028;Funktionelle Eingriffe an Schädel, Gehirn und Hirnhäuten;2;2;1.00;0.50;0.50;0.50;0.50;0.50
2;5-029;Andere Operationen an Schädel, Gehirn und Hirnhäuten;0;0;0;0;0;0;0;0
2;5-030;Zugang zum kraniozervikalen Übergang und zur Halswirbelsäule;1145;32;35.7813;0.3109;0.4795;0.6541;0.7485;0.821
2;5-031;Zugang zur Brustwirbelsäule;109;17;6.4118;0.5872;0.6789;0.8165;0.8716;0.9083
2;5-032;Zugang zur Lendenwirbelsäule, zum Os sacrum und zum Os coccygis;8039;48;167.4792;0.4339;0.6259;0.7419;0.8429;0.9042
2;5-033;Inzision des Spinalkanals;700;34;20.5882;0.4029;0.7414;0.8471;0.9014;0.9286
2;5-034;Inzision von Rückenmark und Rückenmarkhäuten;4;3;1.3333;0.50;0.50;0.50;0.50;0.75
2;5-035;Exzision und Destruktion von erkranktem Gewebe des Rückenmarkes und der Rückenmarkhäute;179;20;8.95;0.5084;0.7318;0.8268;0.8939;0.933
2;5-036;Plastische Operationen an Rückenmark und Rückenmarkhäuten;447;27;16.5556;0.4855;0.6085;0.7517;0.8568;0.9172
2;5-037;Operationen an intraspinalen Blutgefäßen;167;3;55.6667;0.988;0.988;0.988;0.988;0.994
2;5-038;Operationen am spinalen Liquorsystem;664;15;44.2667;0.7184;0.8208;0.9187;0.9428;0.9669
2;5-039;Andere Operationen an Rückenmark und Rückenmarkstrukturen;317;11;28.8182;0.429;0.7256;0.8675;0.9306;0.9842
2;5-040;Inzision von Nerven;12;9;1.3333;0.1667;0.3333;0.50;0.5833;0.6667
2;5-041;Exzision und Destruktion von (erkranktem) Gewebe von Nerven;234;61;3.8361;0.4573;0.6282;0.7308;0.8077;0.8675
2;5-042;Exzision eines Nerven zur Transplantation;3;3;1.00;0.3333;0.3333;0.3333;0.3333;0.6667
2;5-043;Sympathektomie;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-044;Epineurale Naht eines Nerven und Nervenplexus, primär;10;10;1.00;0.10;0.20;0.30;0.40;0.50
2;5-045;Interfaszikuläre Naht eines Nerven und Nervenplexus, primär;4;3;1.3333;0.50;0.50;0.50;0.50;0.75
2;5-046;Epineurale Naht eines Nerven und Nervenplexus, sekundär;3;2;1.50;0.6667;0.6667;0.6667;0.6667;0.6667
2;5-047;Interfaszikuläre Naht eines Nerven und Nervenplexus, sekundär;3;3;1.00;0.3333;0.3333;0.3333;0.3333;0.6667
2;5-048;Epineurale Naht eines Nerven und Nervenplexus mit Transplantation;0;0;0;0;0;0;0;0
2;5-049;Interfaszikuläre Naht eines Nerven und Nervenplexus mit Transplantation;0;0;0;0;0;0;0;0
2;5-04a;Perkutane Sympathikolyse mit Steuerung durch bildgebende Verfahren;3;3;1.00;0.3333;0.3333;0.3333;0.3333;0.6667
2;5-050;Epineurale Naht eines Nerven und Nervenplexus mit Transposition, primär;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-051;Interfaszikuläre Naht eines Nerven und Nervenplexus mit Transposition, primär;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-052;Epineurale Naht eines Nerven und Nervenplexus mit Transposition, sekundär;0;0;0;0;0;0;0;0
2;5-053;Interfaszikuläre Naht eines Nerven und Nervenplexus mit Transposition, sekundär;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-054;Epineurale Naht eines Nerven und Nervenplexus mit Transplantation und Transposition;3;3;1.00;0.3333;0.3333;0.3333;0.3333;0.6667
2;5-055;Interfaszikuläre Naht eines Nerven und Nervenplexus mit Transplantation und Transposition;4;3;1.3333;0.50;0.50;0.50;0.50;0.75
2;5-056;Neurolyse und Dekompression eines Nerven;2171;165;13.1576;0.5546;0.7421;0.8425;0.8987;0.9332
2;5-057;Neurolyse und Dekompression eines Nerven mit Transposition;408;52;7.8462;0.5809;0.7721;0.8627;0.9044;0.9314
2;5-058;Andere Rekonstruktion eines Nerven und Nervenplexus;2;2;1.00;0.50;0.50;0.50;0.50;0.50
2;5-059;Andere Operationen an Nerven und Ganglien;185;15;12.3333;0.4432;0.5459;0.6973;0.7676;0.8865
2;5-060;Inzision im Gebiet der Schilddrüse;20;12;1.6667;0.25;0.35;0.55;0.65;0.70
2;5-061;Hemithyreoidektomie;421;32;13.1563;0.4798;0.6817;0.8504;0.9026;0.943
2;5-062;Andere partielle Schilddrüsenresektion;369;49;7.5306;0.6043;0.7371;0.8211;0.8808;0.9241
2;5-063;Thyreoidektomie;648;30;21.60;0.4429;0.6744;0.8056;0.8935;0.9398
2;5-064;Operationen an der Schilddrüse durch Sternotomie;0;0;0;0;0;0;0;0
2;5-065;Exzision des Ductus thyreoglossus;195;91;2.1429;0.2974;0.4615;0.5897;0.6821;0.7692
2;5-066;Partielle Nebenschilddrüsenresektion;15;4;3.75;0.7333;0.7333;0.7333;0.8667;0.8667
2;5-067;Parathyreoidektomie;33;7;4.7143;0.5152;0.5152;0.6364;0.7576;0.8485
2;5-068;Operationen an der Nebenschilddrüse durch Sternotomie;0;0;0;0;0;0;0;0
2;5-069;Andere Operationen an Schilddrüse und Nebenschilddrüsen;1345;36;37.3611;0.5859;0.7428;0.858;0.9093;0.9539
2;5-070;Exploration der (Umgebung der) Nebenniere;0;0;0;0;0;0;0;0
2;5-071;Partielle Adrenalektomie;4;3;1.3333;0.50;0.50;0.50;0.50;0.75
2;5-072;Adrenalektomie;24;15;1.60;0.375;0.50;0.5833;0.625;0.7083
2;5-073;Andere Operationen an der Nebenniere;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-074;Exzision und Resektion von erkranktem Gewebe des Corpus pineale;0;0;0;0;0;0;0;0
2;5-075;Exzision und Resektion von erkranktem Gewebe der Hypophyse;2;2;1.00;0.50;0.50;0.50;0.50;0.50
2;5-076;Andere Operationen an der Hypophyse;0;0;0;0;0;0;0;0
2;5-077;Exzision und Resektion des Thymus;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-078;Andere Operationen am Thymus;0;0;0;0;0;0;0;0
2;5-079;Operationen an anderen endokrinen Drüsen;0;0;0;0;0;0;0;0
2;5-080;Inzision der Tränendrüse;0;0;0;0;0;0;0;0
2;5-081;Exzision von (erkranktem) Gewebe der Tränendrüse;3;3;1.00;0.3333;0.3333;0.3333;0.3333;0.6667
2;5-082;Andere Operationen an der Tränendrüse;10;2;5.00;0.90;0.90;0.90;0.90;0.90
2;5-084;Inzision von Tränensack und sonstigen Tränenwegen;60;14;4.2857;0.7333;0.8167;0.8333;0.8667;0.8833
2;5-085;Exzision von erkranktem Gewebe an Tränensack und sonstigen Tränenwegen;73;12;6.0833;0.589;0.6986;0.8219;0.863;0.8904
