Type;viersteller;vierstellername;AnzahlA;Anzahl KH;mwNennungenKH;antKHTop10Prozent;antKHTop20Prozent;antKHTop30Prozent;antKHTop40Prozent;antKHTop50Prozent
1;5-807;Offen chirurgische Refixation am Kapselbandapparat anderer Gelenke;11850;929;12.7557;0.4263;0.5971;0.7134;0.8003;0.8651
1;5-808;Arthrodese;41912;996;42.0803;0.5203;0.7086;0.8107;0.8761;0.9213
1;5-809;Andere offen chirurgische Gelenkoperationen;10264;840;12.219;0.5644;0.7221;0.8163;0.8776;0.9192
1;5-810;Arthroskopische Gelenkoperation;125708;1045;120.2947;0.4964;0.6692;0.7779;0.8479;0.8985
1;5-811;Arthroskopische Operation an der Synovialis;170756;1039;164.3465;0.5297;0.6925;0.7918;0.8612;0.9104
1;5-812;Arthroskopische Operation am Gelenkknorpel und an den Menisken;198846;1051;189.197;0.4645;0.6301;0.74;0.8177;0.8769
1;5-813;Arthroskopische Refixation und Plastik am Kapselbandapparat des Kniegelenkes;38839;970;40.0402;0.4943;0.6567;0.7586;0.833;0.8888
1;5-814;Arthroskopische Refixation und Plastik am Kapselbandapparat des Schultergelenkes;156474;998;156.7876;0.466;0.6483;0.76;0.8413;0.9016
1;5-815;Arthroskopische Entfernung und arthroskopischer Wechsel eines Bandersatzes am Kniegelenk;2541;386;6.5829;0.6088;0.7501;0.8296;0.878;0.9115
1;5-816;Arthroskopische Operationen am Labrum acetabulare;4608;369;12.4878;0.6758;0.8249;0.8872;0.924;0.949
1;5-819;Andere arthroskopische Operationen;23353;896;26.0636;0.6181;0.7714;0.8558;0.904;0.938
1;5-820;Implantation einer Endoprothese am Hüftgelenk;229708;1031;222.8012;0.3193;0.4816;0.6015;0.6996;0.7823
1;5-821;Revision, Wechsel und Entfernung einer Endoprothese am Hüftgelenk;35519;994;35.7334;0.3636;0.544;0.6723;0.771;0.8466
1;5-822;Implantation einer Endoprothese am Kniegelenk;179512;932;192.6094;0.3583;0.5261;0.6475;0.7421;0.8173
1;5-823;Revision, Wechsel und Entfernung einer Endoprothese am Kniegelenk;24231;924;26.224;0.3755;0.557;0.6845;0.7801;0.8525
1;5-824;Implantation einer Endoprothese an Gelenken der oberen Extremität;25023;980;25.5337;0.3521;0.523;0.6454;0.7418;0.8205
1;5-825;Revision, Wechsel und Entfernung einer Endoprothese an Gelenken der oberen Extremität;3713;713;5.2076;0.4134;0.5769;0.686;0.7692;0.8371
1;5-826;Implantation einer Endoprothese an Gelenken der unteren Extremität;1009;245;4.1184;0.4668;0.6155;0.7284;0.8038;0.8652
1;5-827;Revision, Wechsel und Entfernung einer Endoprothese an Gelenken der unteren Extremität;693;286;2.4231;0.4228;0.5599;0.6566;0.7374;0.7937
1;5-828;Implantation, Revision, Wechsel und Entfernung eines Knochenteilersatzes und Knochentotalersatzes;1622;334;4.8563;0.6313;0.7435;0.812;0.8594;0.897
1;5-829;Andere gelenkplastische Eingriffe;79440;1010;78.6535;0.4578;0.6398;0.755;0.837;0.8968
1;5-830;Inzision von erkranktem Knochen- und Gelenkgewebe der Wirbelsäule;36332;745;48.7678;0.6248;0.7968;0.8872;0.9342;0.9614
1;5-831;Exzision von erkranktem Bandscheibengewebe;149079;768;194.1133;0.3508;0.5417;0.6782;0.7854;0.8683
1;5-832;Exzision von erkranktem Knochen- und Gelenkgewebe der Wirbelsäule;107787;786;137.1336;0.4644;0.6559;0.788;0.875;0.9323
1;5-835;Knochenersatz an der Wirbelsäule;48885;626;78.0911;0.5152;0.7102;0.8299;0.9007;0.9444
1;5-836;Spondylodese;69910;764;91.5052;0.429;0.6196;0.7499;0.8454;0.9096
1;5-837;Wirbelkörperersatz und komplexe Rekonstruktion der Wirbelsäule;10220;514;19.8833;0.4942;0.6752;0.7886;0.8655;0.9149
1;5-838;Andere komplexe Rekonstruktionen der Wirbelsäule;4324;292;14.8082;0.5897;0.7556;0.8464;0.8989;0.9355
1;5-839;Andere Operationen an der Wirbelsäule;193640;957;202.3406;0.3882;0.5802;0.7208;0.8242;0.8991
1;5-83a;Minimalinvasive Behandlungsverfahren an der Wirbelsäule (zur Schmerztherapie);29810;509;58.5658;0.5538;0.7595;0.8602;0.9226;0.9597
1;5-83b;Osteosynthese (dynamische Stabilisierung) an der Wirbelsäule;140892;839;167.9285;0.415;0.6162;0.7566;0.8548;0.9179
1;5-83w;Zusatzinformationen zu Operationen an der Wirbelsäule;13905;624;22.2837;0.4448;0.6344;0.7594;0.8465;0.907
1;5-840;Operationen an Sehnen der Hand;47984;948;50.616;0.5431;0.7392;0.8405;0.9021;0.9418
1;5-841;Operationen an Bändern der Hand;17320;884;19.5928;0.5264;0.7108;0.8135;0.8799;0.9233
1;5-842;Operationen an Faszien der Hohlhand und der Finger;13115;724;18.1146;0.484;0.6836;0.8022;0.8792;0.9263
1;5-843;Operationen an Muskeln der Hand;1677;390;4.30;0.4353;0.6237;0.7394;0.8157;0.8634
1;5-844;Operation an Gelenken der Hand;11550;773;14.9418;0.5199;0.706;0.8119;0.8777;0.9229
1;5-845;Synovialektomie an der Hand;12164;572;21.2657;0.5793;0.7542;0.85;0.9046;0.9411
1;5-846;Arthrodese an Gelenken der Hand;5437;655;8.3008;0.4547;0.6436;0.7684;0.8457;0.8963
1;5-847;Resektionsarthroplastik an Gelenken der Hand;9187;563;16.3179;0.4565;0.6579;0.781;0.8603;0.9135
1;5-848;Operationen bei kongenitalen Anomalien der Hand;96;28;3.4286;0.6458;0.7396;0.7813;0.8229;0.8542
1;5-849;Andere Operationen an der Hand;13251;826;16.0424;0.5706;0.7448;0.8417;0.9007;0.9363
1;5-850;Inzision an Muskel, Sehne und Faszie;75144;1114;67.4542;0.4466;0.6329;0.7451;0.8275;0.8862
1;5-851;Durchtrennung von Muskel, Sehne und Faszie;28906;1033;27.9826;0.5274;0.6907;0.7932;0.8625;0.9121
1;5-852;Exzision an Muskel, Sehne und Faszie;46120;1086;42.4678;0.5303;0.6946;0.7938;0.8597;0.9076
1;5-853;Rekonstruktion von Muskeln;11299;982;11.5061;0.5094;0.6713;0.7746;0.8444;0.8933
1;5-854;Rekonstruktion von Sehnen;29848;944;31.6186;0.6032;0.7613;0.8525;0.9069;0.9419
1;5-855;Naht und andere Operationen an Sehnen und Sehnenscheide;54313;1058;51.3355;0.3897;0.5514;0.6655;0.756;0.8281
1;5-856;Rekonstruktion von Faszien;10050;974;10.3183;0.4722;0.638;0.7448;0.8222;0.8783
1;5-857;Plastische Rekonstruktion mit lokalen Lappen an Muskeln und Faszien;10858;718;15.1226;0.49;0.7155;0.8211;0.8851;0.9272
1;5-858;Entnahme und Transplantation von Muskel, Sehne und Faszie mit mikrovaskulärer Anastomosierung;6959;273;25.4908;0.5778;0.7921;0.8853;0.9355;0.9648
1;5-859;Andere Operationen an Muskeln, Sehnen, Faszien und Schleimbeuteln;42573;1084;39.274;0.3997;0.5576;0.6699;0.7601;0.8319
1;5-860;Replantation obere Extremität;562;178;3.1573;0.3968;0.5819;0.6957;0.7722;0.8363
1;5-861;Replantation untere Extremität;24;23;1.0435;0.125;0.25;0.3333;0.4167;0.5417
1;5-862;Amputation und Exartikulation obere Extremität;228;120;1.90;0.2719;0.4474;0.5702;0.6754;0.7368
1;5-863;Amputation und Exartikulation Hand;5856;741;7.9028;0.5005;0.675;0.7765;0.8458;0.8929
1;5-864;Amputation und Exartikulation untere Extremität;17136;921;18.6059;0.3205;0.5167;0.6646;0.7808;0.8657
1;5-865;Amputation und Exartikulation Fuß;48106;1046;45.9904;0.3369;0.5355;0.6842;0.7931;0.8737
1;5-866;Revision eines Amputationsgebietes;8739;791;11.048;0.3954;0.6005;0.736;0.827;0.8889
1;5-867;Operationen bei kongenitalen Anomalien des Fußes;32;26;1.2308;0.2813;0.3438;0.4375;0.50;0.5938
1;5-868;Operationen bei anderen kongenitalen Anomalien des Bewegungsapparates;3;3;1.00;0.3333;0.3333;0.3333;0.3333;0.6667
1;5-869;Andere Operationen an den Bewegungsorganen;52100;1045;49.8565;0.4163;0.6067;0.7307;0.819;0.8818
1;5-86a;Zusatzinformationen zu Operationen an den Bewegungsorganen;29295;667;43.9205;0.5725;0.7597;0.8607;0.9208;0.9586
1;5-870;Partielle (brusterhaltende) Exzision der Mamma und Destruktion von Mammagewebe;77980;713;109.3689;0.3562;0.5614;0.7147;0.8297;0.912
1;5-872;(Modifizierte radikale) Mastektomie;18152;668;27.1737;0.342;0.5364;0.6788;0.7889;0.8715
1;5-874;Erweiterte (radikale) Mastektomie mit Resektion an den Mm. pectorales majores et minores und Thoraxwandteilresektion;1124;371;3.0296;0.363;0.5249;0.6423;0.7402;0.8078
1;5-877;Subkutane Mastektomie und hautsparende Mastektomieverfahren;7080;569;12.4429;0.474;0.6672;0.787;0.8627;0.9117
1;5-879;Andere Exzision und Resektion der Mamma;2697;615;4.3854;0.3927;0.5636;0.6856;0.7735;0.8402
1;5-881;Inzision der Mamma;11654;755;15.4358;0.509;0.6486;0.749;0.8239;0.8841
1;5-882;Operationen an der Brustwarze;4993;477;10.4675;0.5043;0.6727;0.7823;0.8544;0.9047
1;5-883;Plastische Operationen zur Vergrößerung der Mamma;2050;378;5.4233;0.4088;0.6034;0.7176;0.798;0.8624
1;5-884;Mammareduktionsplastik;7527;524;14.3645;0.4303;0.6215;0.738;0.8278;0.8895
1;5-885;Plastische Rekonstruktion der Mamma mit Haut- und Muskeltransplantation;3386;356;9.5112;0.5437;0.7129;0.8187;0.8789;0.922
1;5-886;Andere plastische Rekonstruktion der Mamma;8697;508;17.1201;0.4712;0.6591;0.7749;0.8556;0.9105
1;5-889;Andere Operationen an der Mamma;10531;558;18.8728;0.4817;0.6636;0.7768;0.8531;0.9071
1;5-890;Tätowieren und Einbringen von Fremdmaterial in Haut und Unterhaut;1485;174;8.5345;0.604;0.7832;0.8572;0.901;0.93
1;5-891;Inzision eines Sinus pilonidalis;1471;473;3.1099;0.4337;0.5969;0.7022;0.7736;0.8389
1;5-892;Andere Inzision an Haut und Unterhaut;144775;1203;120.345;0.3938;0.5631;0.6876;0.7812;0.8554
1;5-894;Lokale Exzision von erkranktem Gewebe an Haut und Unterhaut;104944;1163;90.2356;0.3984;0.569;0.6855;0.7772;0.8496
1;5-895;Radikale und ausgedehnte Exzision von erkranktem Gewebe an Haut und Unterhaut;154353;1125;137.2027;0.6779;0.796;0.8652;0.9105;0.9419
1;5-896;Chirurgische Wundtoilette [Wunddebridement] mit Entfernung von erkranktem Gewebe an Haut und Unterhaut;229061;1205;190.0921;0.4029;0.5887;0.7156;0.8069;0.8741
1;5-897;Exzision und Rekonstruktion eines Sinus pilonidalis;26791;989;27.089;0.2703;0.4366;0.5702;0.68;0.7734
1;5-898;Operationen am Nagelorgan;13075;981;13.3282;0.5215;0.6823;0.7817;0.848;0.8974
1;5-899;Andere Exzision an Haut und Unterhaut;870;423;2.0567;0.3517;0.5069;0.6034;0.70;0.7575
1;5-900;Einfache Wiederherstellung der Oberflächenkontinuität an Haut und Unterhaut;173043;1191;145.2922;0.3488;0.5385;0.6755;0.7801;0.8612
1;5-901;Freie Hauttransplantation, Entnahmestelle;17028;916;18.5895;0.5497;0.7098;0.8107;0.8764;0.9205
1;5-902;Freie Hauttransplantation, Empfängerstelle;52432;1041;50.367;0.5542;0.7281;0.8209;0.8824;0.9262
1;5-903;Lokale Lappenplastik an Haut und Unterhaut;99269;953;104.1647;0.7365;0.8854;0.9426;0.9681;0.9814
1;5-904;Lappenplastik an Haut und Unterhaut, Entnahmestelle;1709;321;5.324;0.505;0.6723;0.7718;0.8403;0.8888
1;5-905;Lappenplastik an Haut und Unterhaut, Empfängerstelle;5210;455;11.4505;0.5129;0.7148;0.8292;0.8923;0.9313
1;5-906;Kombinierte plastische Eingriffe an Haut und Unterhaut;3402;403;8.4417;0.6384;0.7698;0.8439;0.8942;0.9265
1;5-907;Revision einer Hautplastik;7385;611;12.0867;0.5628;0.7633;0.8593;0.9101;0.9412
1;5-908;Plastische Operation an Lippe und Mundwinkel;4972;440;11.30;0.5563;0.7751;0.8689;0.9133;0.9409
1;5-909;Andere Wiederherstellung und Rekonstruktion von Haut und Unterhaut;3559;509;6.9921;0.5667;0.7275;0.8202;0.8741;0.9121
1;5-910;Straffungsoperation am Gesicht;328;118;2.7797;0.4238;0.5732;0.6738;0.75;0.8201
1;5-911;Gewebereduktion an Haut und Unterhaut;17734;687;25.8137;0.5886;0.7911;0.8807;0.9302;0.9603
1;5-912;Haartransplantation und Haartransposition;10;10;1.00;0.10;0.20;0.30;0.40;0.50
1;5-913;Entfernung oberflächlicher Hautschichten;26462;554;47.7653;0.8076;0.9212;0.961;0.9772;0.9854
1;5-914;Chemochirurgie der Haut;1483;88;16.8523;0.9022;0.9326;0.9481;0.9602;0.9703
1;5-915;Destruktion von erkranktem Gewebe an Haut und Unterhaut;10363;442;23.4457;0.7537;0.8938;0.9418;0.9633;0.9741
1;5-916;Temporäre Weichteildeckung;189981;1146;165.7775;0.4502;0.6199;0.7363;0.8186;0.8806
1;5-917;Syndaktylie- und Polydaktyliekorrektur der Finger;901;163;5.5276;0.5716;0.7003;0.7814;0.8391;0.8879
1;5-918;Syndaktylie- und Polydaktyliekorrektur der Zehen;369;110;3.3545;0.4363;0.5827;0.6911;0.7696;0.8293
1;5-919;Operative Versorgung von Mehrfachtumoren an einer Lokalisation der Haut in einer Sitzung;3296;189;17.4392;0.5664;0.7806;0.8735;0.9229;0.953
1;5-91a;Andere Operationen an Haut und Unterhaut;706;334;2.1138;0.3966;0.5397;0.6331;0.7167;0.7635
1;5-920;Inzision an Haut und Unterhaut bei Verbrennungen und Verätzungen;509;109;4.6697;0.5855;0.7603;0.8232;0.8664;0.8939
1;5-921;Chirurgische Wundtoilette [Wunddebridement] und Entfernung von erkranktem Gewebe an Haut und Unterhaut bei Verbrennungen und Verätzungen;31048;690;44.9971;0.8272;0.9129;0.9465;0.9661;0.9786
1;5-922;Wunddebridement an Muskel, Sehne und Faszie bei Verbrennungen und Verätzungen;664;247;2.6883;0.4623;0.6009;0.6943;0.7696;0.8148
1;5-923;Temporäre Weichteildeckung bei Verbrennungen und Verätzungen;12072;255;47.3412;0.7423;0.8678;0.9264;0.9586;0.978
1;5-924;Freie Hauttransplantation und Lappenplastik an Haut und Unterhaut bei Verbrennungen und Verätzungen, Entnahmestelle;465;163;2.8528;0.4516;0.6065;0.6968;0.7656;0.8258
1;5-925;Freie Hauttransplantation und Lappenplastik an Haut und Unterhaut bei Verbrennungen und Verätzungen, Empfängerstelle;5912;338;17.4911;0.8129;0.897;0.9345;0.9543;0.9674
1;5-926;Lokale Lappenplastik an Haut und Unterhaut bei Verbrennungen und Verätzungen;763;186;4.1022;0.5452;0.692;0.7667;0.8165;0.8663
1;5-927;Kombinierte plastische Eingriffe an Haut und Unterhaut bei Verbrennungen und Verätzungen;85;52;1.6346;0.2235;0.3765;0.5176;0.6353;0.6941
1;5-928;Primärer Wundverschluss der Haut und Revision einer Hautplastik bei Verbrennungen und Verätzungen;744;231;3.2208;0.5323;0.6532;0.7312;0.793;0.8454
1;5-929;Andere Operationen bei Verbrennungen und Verätzungen;160;47;3.4043;0.5625;0.6813;0.7563;0.8188;0.8563
1;5-930;Art des Transplantates;69649;706;98.653;0.4072;0.6191;0.7675;0.8652;0.9294
1;5-931;Art des verwendeten Knorpelersatz-, Knochenersatz- und Osteosynthesematerials;38941;639;60.9405;0.6477;0.846;0.9274;0.9635;0.9804
1;5-932;Art des verwendeten Materials für Gewebeersatz und Gewebeverstärkung;235442;1041;226.1691;0.2857;0.4481;0.5761;0.6844;0.7773
1;5-933;Verwendung einer Kunststoff- oder biologischen Membran zur Prophylaxe von Adhäsionen;4837;283;17.0919;0.7718;0.8658;0.9144;0.9436;0.9636
1;5-934;Verwendung von MRT-fähigem Material;39132;624;62.7115;0.4681;0.687;0.81;0.8867;0.9373
1;5-935;Verwendung von beschichtetem Osteosynthesematerial;1053;154;6.8377;0.6857;0.7968;0.8481;0.8879;0.9164
1;5-936;Verwendung von Arzneimitteln für neuartige Therapien;204;15;13.60;0.6667;0.7696;0.8922;0.9216;0.9608
1;5-937;Verwendung von thermomechanischem Osteosynthesematerial;237;35;6.7714;0.5105;0.6751;0.8101;0.8692;0.9156
1;5-981;Versorgung bei Mehrfachverletzung;1568;303;5.1749;0.5172;0.6901;0.7813;0.8463;0.8941
1;5-982;Versorgung bei Polytrauma;1746;233;7.4936;0.6237;0.7766;0.8448;0.8883;0.9192
1;5-983;Reoperation;176206;1096;160.7719;0.5706;0.7425;0.8433;0.9057;0.945
1;5-984;Mikrochirurgische Technik;409324;963;425.0509;0.5437;0.7292;0.8367;0.9028;0.9451
1;5-985;Lasertechnik;56740;661;85.8396;0.5161;0.7028;0.8226;0.8998;0.9473
1;5-986;Minimalinvasive Technik;82133;842;97.5451;0.5795;0.7644;0.8629;0.9212;0.9566
1;5-987;Anwendung eines OP-Roboters;18270;111;164.5946;0.3284;0.5226;0.6673;0.7712;0.8606
1;5-988;Anwendung eines Navigationssystems;48186;480;100.3875;0.4431;0.6427;0.7638;0.8517;0.914
1;5-989;Fluoreszenzgestützte Therapieverfahren;9675;228;42.4342;0.5279;0.7174;0.8224;0.8952;0.9406
1;5-98a;Hybridtherapie;10133;371;27.3127;0.4186;0.6203;0.7648;0.8607;0.9182
1;5-98b;Anwendung eines flexiblen Ureterorenoskops;22656;299;75.7726;0.2995;0.4895;0.6299;0.7451;0.8397
1;5-98c;Anwendung eines Klammernahtgerätes;105846;851;124.3784;0.4288;0.6244;0.7537;0.8467;0.9116
1;5-98d;Verwendung von patientenindividuell hergestelltem Instrumentarium;2803;190;14.7526;0.4934;0.7053;0.8273;0.894;0.9344
1;5-98e;Intraoperative Blutflussmessung in Gefäßen;16713;186;89.8548;0.6209;0.8206;0.9243;0.97;0.9883
1;5-98f;Einsatz von Shavertechnik zur Weichteil- und Knochenabtragung bei Operationen an Nase, Nasennebenhöhlen und Gesichtsschädelknochen;1069;74;14.4459;0.5631;0.754;0.8531;0.9111;0.9467
1;5-995;Vorzeitiger Abbruch einer Operation (Eingriff nicht komplett durchgeführt);24392;1050;23.2305;0.4883;0.6791;0.7919;0.8659;0.9168
2;5-010;Schädeleröffnung über die Kalotte;102;8;12.75;0.7549;0.8824;0.8824;0.9412;0.9608
2;5-011;Zugang durch die Schädelbasis;93;9;10.3333;0.6774;0.828;0.9032;0.9355;0.957
2;5-012;Inzision der Schädelknochen [Kraniotomie und Kraniektomie];10;7;1.4286;0.30;0.30;0.50;0.60;0.70
2;5-013;Inzision von Gehirn und Hirnhäuten;36;3;12.00;0.8056;0.8056;0.8056;0.8056;0.9444
2;5-014;Stereotaktische Operationen an Schädel, Gehirn und Hirnhäuten;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-015;Exzision und Destruktion von erkranktem intrakraniellem Gewebe;42;4;10.50;0.8333;0.8333;0.8333;0.9524;0.9524
2;5-016;Exzision und Destruktion von erkranktem Gewebe der Schädelknochen;36;15;2.40;0.5278;0.5833;0.6944;0.75;0.8056
2;5-017;Inzision, Resektion und Destruktion an intrakraniellen Anteilen von Hirnnerven und Ganglien;78;2;39.00;0.8205;0.8205;0.8205;0.8205;0.8205
2;5-018;Mikrovaskuläre Dekompression von intrakraniellen Nerven;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-020;Kranioplastik;34;10;3.40;0.4412;0.7059;0.7941;0.8235;0.8529
2;5-021;Rekonstruktion der Hirnhäute;109;29;3.7586;0.6055;0.7431;0.7982;0.844;0.8716
2;5-022;Inzision am Liquorsystem;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-023;Anlegen eines Liquorshuntes [Shunt-Implantation];19;3;6.3333;0.6842;0.6842;0.6842;0.6842;0.9474
2;5-024;Revision und Entfernung von Liquorableitungen;12;4;3.00;0.50;0.50;0.50;0.75;0.75
2;5-025;Inzision, Exzision, Destruktion und Verschluss von intrakraniellen Blutgefäßen;2;2;1.00;0.50;0.50;0.50;0.50;0.50
2;5-026;Rekonstruktion von intrakraniellen Blutgefäßen;0;0;0;0;0;0;0;0
2;5-027;Anlegen eines Bypasses und Transposition von intrakraniellen Blutgefäßen;0;0;0;0;0;0;0;0
2;5-028;Funktionelle Eingriffe an Schädel, Gehirn und Hirnhäuten;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-029;Andere Operationen an Schädel, Gehirn und Hirnhäuten;0;0;0;0;0;0;0;0
2;5-030;Zugang zum kraniozervikalen Übergang und zur Halswirbelsäule;1210;37;32.7027;0.3959;0.5504;0.7132;0.8405;0.9116
2;5-031;Zugang zur Brustwirbelsäule;119;18;6.6111;0.605;0.7647;0.7983;0.8487;0.8992
2;5-032;Zugang zur Lendenwirbelsäule, zum Os sacrum und zum Os coccygis;8507;47;181.00;0.4706;0.6384;0.7807;0.8741;0.9272
2;5-033;Inzision des Spinalkanals;998;26;38.3846;0.3677;0.5261;0.7295;0.8487;0.9369
2;5-034;Inzision von Rückenmark und Rückenmarkhäuten;7;3;2.3333;0.7143;0.7143;0.7143;0.7143;0.8571
2;5-035;Exzision und Destruktion von erkranktem Gewebe des Rückenmarkes und der Rückenmarkhäute;196;17;11.5294;0.6378;0.6939;0.7806;0.8622;0.9235
2;5-036;Plastische Operationen an Rückenmark und Rückenmarkhäuten;515;27;19.0741;0.5709;0.6913;0.8252;0.9029;0.9379
2;5-037;Operationen an intraspinalen Blutgefäßen;190;2;95.00;0.9947;0.9947;0.9947;0.9947;0.9947
2;5-038;Operationen am spinalen Liquorsystem;554;17;32.5882;0.7437;0.8357;0.917;0.9585;0.9801
2;5-039;Andere Operationen an Rückenmark und Rückenmarkstrukturen;217;12;18.0833;0.3917;0.6221;0.9263;0.9631;0.9724
2;5-040;Inzision von Nerven;9;7;1.2857;0.3333;0.3333;0.4444;0.5556;0.6667
2;5-041;Exzision und Destruktion von (erkranktem) Gewebe von Nerven;258;59;4.3729;0.5116;0.6822;0.7752;0.8372;0.8837
2;5-042;Exzision eines Nerven zur Transplantation;2;2;1.00;0.50;0.50;0.50;0.50;0.50
2;5-043;Sympathektomie;38;2;19.00;0.9737;0.9737;0.9737;0.9737;0.9737
2;5-044;Epineurale Naht eines Nerven und Nervenplexus, primär;10;7;1.4286;0.30;0.30;0.50;0.60;0.70
2;5-045;Interfaszikuläre Naht eines Nerven und Nervenplexus, primär;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-046;Epineurale Naht eines Nerven und Nervenplexus, sekundär;5;4;1.25;0.40;0.40;0.40;0.60;0.60
2;5-047;Interfaszikuläre Naht eines Nerven und Nervenplexus, sekundär;4;4;1.00;0.25;0.25;0.25;0.50;0.50
2;5-048;Epineurale Naht eines Nerven und Nervenplexus mit Transplantation;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-049;Interfaszikuläre Naht eines Nerven und Nervenplexus mit Transplantation;0;0;0;0;0;0;0;0
2;5-04a;Perkutane Sympathikolyse mit Steuerung durch bildgebende Verfahren;0;0;0;0;0;0;0;0
2;5-050;Epineurale Naht eines Nerven und Nervenplexus mit Transposition, primär;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-051;Interfaszikuläre Naht eines Nerven und Nervenplexus mit Transposition, primär;3;2;1.50;0.6667;0.6667;0.6667;0.6667;0.6667
2;5-052;Epineurale Naht eines Nerven und Nervenplexus mit Transposition, sekundär;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-053;Interfaszikuläre Naht eines Nerven und Nervenplexus mit Transposition, sekundär;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-054;Epineurale Naht eines Nerven und Nervenplexus mit Transplantation und Transposition;0;0;0;0;0;0;0;0
2;5-055;Interfaszikuläre Naht eines Nerven und Nervenplexus mit Transplantation und Transposition;2;2;1.00;0.50;0.50;0.50;0.50;0.50
2;5-056;Neurolyse und Dekompression eines Nerven;2211;157;14.0828;0.616;0.7589;0.8476;0.8982;0.9331
2;5-057;Neurolyse und Dekompression eines Nerven mit Transposition;455;57;7.9825;0.7077;0.8132;0.8703;0.9055;0.9319
2;5-058;Andere Rekonstruktion eines Nerven und Nervenplexus;4;3;1.3333;0.50;0.50;0.50;0.50;0.75
2;5-059;Andere Operationen an Nerven und Ganglien;194;17;11.4118;0.4485;0.5619;0.6907;0.7938;0.8866
2;5-060;Inzision im Gebiet der Schilddrüse;8;7;1.1429;0.25;0.25;0.375;0.50;0.625
2;5-061;Hemithyreoidektomie;373;26;14.3462;0.4343;0.5898;0.7373;0.807;0.8901
2;5-062;Andere partielle Schilddrüsenresektion;277;37;7.4865;0.5812;0.7256;0.8087;0.8664;0.9134
2;5-063;Thyreoidektomie;615;27;22.7778;0.4732;0.6276;0.7691;0.8667;0.9171
2;5-064;Operationen an der Schilddrüse durch Sternotomie;0;0;0;0;0;0;0;0
2;5-065;Exzision des Ductus thyreoglossus;216;95;2.2737;0.338;0.5139;0.6157;0.6991;0.7824
2;5-066;Partielle Nebenschilddrüsenresektion;25;3;8.3333;0.72;0.72;0.72;0.72;0.96
2;5-067;Parathyreoidektomie;30;6;5.00;0.60;0.60;0.7333;0.7333;0.8333
2;5-068;Operationen an der Nebenschilddrüse durch Sternotomie;0;0;0;0;0;0;0;0
2;5-069;Andere Operationen an Schilddrüse und Nebenschilddrüsen;1257;32;39.2813;0.4837;0.7104;0.8369;0.8918;0.934
2;5-070;Exploration der (Umgebung der) Nebenniere;0;0;0;0;0;0;0;0
2;5-071;Partielle Adrenalektomie;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-072;Adrenalektomie;19;12;1.5833;0.1579;0.2632;0.4737;0.5789;0.6842
2;5-073;Andere Operationen an der Nebenniere;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-074;Exzision und Resektion von erkranktem Gewebe des Corpus pineale;0;0;0;0;0;0;0;0
2;5-075;Exzision und Resektion von erkranktem Gewebe der Hypophyse;0;0;0;0;0;0;0;0
2;5-076;Andere Operationen an der Hypophyse;0;0;0;0;0;0;0;0
2;5-077;Exzision und Resektion des Thymus;0;0;0;0;0;0;0;0
2;5-078;Andere Operationen am Thymus;0;0;0;0;0;0;0;0
2;5-079;Operationen an anderen endokrinen Drüsen;0;0;0;0;0;0;0;0
2;5-080;Inzision der Tränendrüse;0;0;0;0;0;0;0;0
2;5-081;Exzision von (erkranktem) Gewebe der Tränendrüse;3;3;1.00;0.3333;0.3333;0.3333;0.3333;0.6667
2;5-082;Andere Operationen an der Tränendrüse;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-084;Inzision von Tränensack und sonstigen Tränenwegen;75;12;6.25;0.7467;0.8133;0.8933;0.9067;0.92
2;5-085;Exzision von erkranktem Gewebe an Tränensack und sonstigen Tränenwegen;75;13;5.7692;0.72;0.84;0.8667;0.8933;0.92
2;5-086;Rekonstruktion des Tränenkanals und Tränenpunktes;411;15;27.40;0.9343;0.9489;0.9659;0.9708;0.9805
2;5-087;Dakryozystorhinostomie;336;52;6.4615;0.6429;0.747;0.8274;0.875;0.9048
2;5-088;Andere Rekonstruktion der Tränenwege;151;13;11.6154;0.8808;0.9272;0.9404;0.947;0.9603
2;5-089;Andere Operationen an den Tränenwegen;6;6;1.00;0.1667;0.1667;0.3333;0.3333;0.50
2;5-090;Inzision des (erkrankten) Augenlides;15;7;2.1429;0.3333;0.3333;0.5333;0.6667;0.80
2;5-091;Exzision und Destruktion von (erkranktem) Gewebe des Augenlides;562;59;9.5254;0.7011;0.8292;0.895;0.9235;0.9448
