Type;Bereich;Bezeichnung;Anzahl KH;AnzahlTS
3;N60;Gutartige Mammadysplasie [Brustdrüsendysplasie];3;8
3;N61;Entzündliche Krankheiten der Mamma [Brustdrüse];3;6
3;N62;Hypertrophie der Mamma [Brustdrüse];12;23
3;N63;Nicht näher bezeichnete Knoten in der Mamma [Brustdrüse];2;304
3;N64;Sonstige Krankheiten der Mamma [Brustdrüse];8;17
3;N70;Salpingitis und Oophoritis;0;0
3;N71;Entzündliche Krankheit des Uterus, ausgenommen der Zervix;0;0
3;N72;Entzündliche Krankheit der Cervix uteri;-999;-999
3;N73;Sonstige entzündliche Krankheiten im weiblichen Becken;-999;-999
3;N74;Entzündung im weiblichen Becken bei anderenorts klassifizierten Krankheiten;0;0
3;N75;Krankheiten der Bartholin-Drüsen;2;4
3;N76;Sonstige entzündliche Krankheit der Vagina und Vulva;7;17
3;N77;Vulvovaginale Ulzeration und Entzündung bei anderenorts klassifizierten Krankheiten;0;0
3;N80;Endometriose;8;10
3;N81;Genitalprolaps bei der Frau;8;98
3;N82;Fisteln mit Beteiligung des weiblichen Genitaltraktes;2;5
3;N83;Nichtentzündliche Krankheiten des Ovars, der Tuba uterina und des Lig. latum uteri;9;14
3;N84;Polyp des weiblichen Genitaltraktes;4;12
3;N85;Sonstige nichtentzündliche Krankheiten des Uterus, ausgenommen der Zervix;3;6
3;N86;Erosion und Ektropium der Cervix uteri;-999;-999
3;N87;Dysplasie der Cervix uteri;2;11
3;N88;Sonstige nichtentzündliche Krankheiten der Cervix uteri;3;6
3;N89;Sonstige nichtentzündliche Krankheiten der Vagina;10;41
3;N90;Sonstige nichtentzündliche Krankheiten der Vulva und des Perineums;14;62
3;N91;Ausgebliebene, zu schwache oder zu seltene Menstruation;12;18
3;N92;Zu starke, zu häufige oder unregelmäßige Menstruation;6;8
3;N93;Sonstige abnorme Uterus- oder Vaginalblutung;3;4
3;N94;Schmerz und andere Zustände im Zusammenhang mit den weiblichen Genitalorganen und dem Menstruationszyklus;8;12
3;N95;Klimakterische Störungen;5;15
3;N96;Neigung zu habituellem Abort;0;0
3;N97;Sterilität der Frau;-999;-999
3;N98;Komplikationen im Zusammenhang mit künstlicher Befruchtung;-999;-999
3;N99;Krankheiten des Urogenitalsystems nach medizinischen Maßnahmen, anderenorts nicht klassifiziert;5;9
3;O00;Extrauteringravidität;5;5
3;O01;Blasenmole;0;0
3;O02;Sonstige abnorme Konzeptionsprodukte;2;14
3;O03;Spontanabort;-999;-999
3;O04;Ärztlich eingeleiteter Abort;0;0
3;O05;Sonstiger Abort;0;0
3;O06;Nicht näher bezeichneter Abort;-999;-999
3;O07;Misslungene Aborteinleitung;0;0
3;O08;Komplikationen nach Abort, Extrauteringravidität und Molenschwangerschaft;0;0
3;O09;Schwangerschaftsdauer;0;0
3;O10;Vorher bestehende Hypertonie, die Schwangerschaft, Geburt und Wochenbett kompliziert;0;0
3;O11;Vorher bestehende chronische Hypertonie mit aufgepfropfter Präeklampsie, die Schwangerschaft, Geburt und Wochenbett kompliziert;0;0
3;O12;Gestationsödeme und Gestationsproteinurie [schwangerschaftsinduziert] ohne Hypertonie;0;0
3;O13;Gestationshypertonie [schwangerschaftsinduzierte Hypertonie];0;0
3;O14;Präeklampsie;0;0
3;O15;Eklampsie;0;0
3;O16;Nicht näher bezeichnete Hypertonie der Mutter;0;0
3;O20;Blutung in der Frühschwangerschaft;0;0
3;O21;Übermäßiges Erbrechen während der Schwangerschaft;-999;-999
3;O22;Venenkrankheiten und Hämorrhoiden als Komplikationen in der Schwangerschaft;4;6
3;O23;Infektionen des Urogenitaltraktes in der Schwangerschaft;-999;-999
3;O24;Diabetes mellitus in der Schwangerschaft;9;324
3;O25;Fehl- und Mangelernährung in der Schwangerschaft;0;0
3;O26;Betreuung der Mutter bei sonstigen Zuständen, die vorwiegend mit der Schwangerschaft verbunden sind;2;2
3;O28;Abnorme Befunde bei der Screeninguntersuchung der Mutter zur pränatalen Diagnostik;-999;-999
3;O29;Komplikationen bei Anästhesie in der Schwangerschaft;0;0
3;O30;Mehrlingsschwangerschaft;-999;-999
3;O31;Komplikationen, die für eine Mehrlingsschwangerschaft spezifisch sind;0;0
3;O32;Betreuung der Mutter bei festgestellter oder vermuteter Lage- und Einstellungsanomalie des Feten;5;227
3;O33;Betreuung der Mutter bei festgestelltem oder vermutetem Missverhältnis zwischen Fetus und Becken;0;0
3;O34;Betreuung der Mutter bei festgestellter oder vermuteter Anomalie der Beckenorgane;-999;-999
3;O35;Betreuung der Mutter bei festgestellter oder vermuteter Anomalie oder Schädigung des Feten;-999;-999
3;O36;Betreuung der Mutter wegen sonstiger festgestellter oder vermuteter Komplikationen beim Feten;-999;-999
3;O40;Polyhydramnion;0;0
3;O41;Sonstige Veränderungen des Fruchtwassers und der Eihäute;0;0
3;O42;Vorzeitiger Blasensprung;-999;-999
3;O43;Pathologische Zustände der Plazenta;0;0
3;O44;Placenta praevia;0;0
3;O45;Vorzeitige Plazentalösung [Abruptio placentae];0;0
3;O46;Präpartale Blutung, anderenorts nicht klassifiziert;0;0
3;O47;Frustrane Kontraktionen [Unnütze Wehen];-999;-999
3;O48;Übertragene Schwangerschaft;0;0
3;O60;Vorzeitige Wehen und Entbindung;-999;-999
3;O61;Misslungene Geburtseinleitung;0;0
3;O62;Abnorme Wehentätigkeit;0;0
3;O63;Protrahierte Geburt;0;0
3;O64;Geburtshindernis durch Lage-, Haltungs- und Einstellungsanomalien des Feten;-999;-999
3;O65;Geburtshindernis durch Anomalie des mütterlichen Beckens;0;0
3;O66;Sonstiges Geburtshindernis;0;0
3;O67;Komplikationen bei Wehen und Entbindung durch intrapartale Blutung, anderenorts nicht klassifiziert;0;0
3;O68;Komplikationen bei Wehen und Entbindung durch fetalen Distress [fetal distress] [fetaler Gefahrenzustand];0;0
3;O69;Komplikationen bei Wehen und Entbindung durch Nabelschnurkomplikationen;0;0
3;O70;Dammriss unter der Geburt;0;0
3;O71;Sonstige Verletzungen unter der Geburt;0;0
3;O72;Postpartale Blutung;-999;-999
3;O73;Retention der Plazenta und der Eihäute ohne Blutung;2;2
3;O74;Komplikationen bei Anästhesie während der Wehentätigkeit und bei der Entbindung;0;0
3;O75;Sonstige Komplikationen bei Wehentätigkeit und Entbindung, anderenorts nicht klassifiziert;0;0
3;O80;Spontangeburt eines Einlings;0;0
3;O81;Geburt eines Einlings durch Zangen- oder Vakuumextraktion;0;0
3;O82;Geburt eines Einlings durch Schnittentbindung [Sectio caesarea];0;0
3;O85;Puerperalfieber;0;0
3;O86;Sonstige Wochenbettinfektionen;-999;-999
3;O87;Venenkrankheiten und Hämorrhoiden als Komplikationen im Wochenbett;0;0
3;O88;Embolie während der Gestationsperiode;0;0
3;O89;Komplikationen bei Anästhesie im Wochenbett;0;0
3;O90;Wochenbettkomplikationen, anderenorts nicht klassifiziert;2;7
3;O91;Infektionen der Mamma [Brustdrüse] im Zusammenhang mit der Gestation;0;0
3;O92;Sonstige Krankheiten der Mamma [Brustdrüse] im Zusammenhang mit der Gestation und Laktationsstörungen;0;0
3;O94;Folgen von Komplikationen während Schwangerschaft, Geburt und Wochenbett;0;0
3;O95;Sterbefall während der Gestationsperiode nicht näher bezeichneter Ursache;0;0
3;O96;Tod infolge jeder gestationsbedingten Ursache nach mehr als 42 Tagen bis unter einem Jahr nach der Entbindung;0;0
3;O97;Tod an den Folgen gestationsbedingter Ursachen;0;0
3;O98;Infektiöse und parasitäre Krankheiten der Mutter, die anderenorts klassifizierbar sind, die jedoch Schwangerschaft, Geburt und Wochenbett komplizieren;3;3
3;O99;Sonstige Krankheiten der Mutter, die anderenorts klassifizierbar sind, die jedoch Schwangerschaft, Geburt und Wochenbett komplizieren;12;37
3;P00;Schädigung des Feten und Neugeborenen durch Zustände der Mutter, die zur vorliegenden Schwangerschaft keine Beziehung haben müssen;-999;-999
3;P01;Schädigung des Feten und Neugeborenen durch mütterliche Schwangerschaftskomplikationen;0;0
3;P02;Schädigung des Feten und Neugeborenen durch Komplikationen von Plazenta, Nabelschnur und Eihäuten;0;0
3;P03;Schädigung des Feten und Neugeborenen durch sonstige Komplikationen bei Wehen und Entbindung;0;0
3;P04;Schädigung des Feten und Neugeborenen durch Noxen, die transplazentar oder mit der Muttermilch übertragen werden;0;0
3;P05;Intrauterine Mangelentwicklung und fetale Mangelernährung;0;0
3;P07;Störungen im Zusammenhang mit kurzer Schwangerschaftsdauer und niedrigem Geburtsgewicht, anderenorts nicht klassifiziert;5;13
3;P08;Störungen im Zusammenhang mit langer Schwangerschaftsdauer und hohem Geburtsgewicht;0;0
3;P10;Intrakranielle Verletzung und Blutung durch Geburtsverletzung;-999;-999
3;P11;Sonstige Geburtsverletzungen des Zentralnervensystems;0;0
3;P12;Geburtsverletzung der behaarten Kopfhaut;-999;-999
3;P13;Geburtsverletzung des Skeletts;0;0
3;P14;Geburtsverletzung des peripheren Nervensystems;2;2
3;P15;Sonstige Geburtsverletzungen;0;0
3;P20;Intrauterine Hypoxie;0;0
3;P21;Asphyxie unter der Geburt;5;9
3;P22;Atemnot [Respiratory distress] beim Neugeborenen;-999;-999
3;P23;Angeborene Pneumonie;0;0
3;P24;Aspirationssyndrome beim Neugeborenen;0;0
3;P25;Interstitielles Emphysem und verwandte Zustände mit Ursprung in der Perinatalperiode;0;0
3;P26;Lungenblutung mit Ursprung in der Perinatalperiode;0;0
3;P27;Chronische Atemwegskrankheit mit Ursprung in der Perinatalperiode;2;2
3;P28;Sonstige Störungen der Atmung mit Ursprung in der Perinatalperiode;5;18
3;P29;Kardiovaskuläre Krankheiten mit Ursprung in der Perinatalperiode;2;3
3;P35;Angeborene Viruskrankheiten;5;5
3;P36;Bakterielle Sepsis beim Neugeborenen;0;0
3;P37;Sonstige angeborene infektiöse und parasitäre Krankheiten;0;0
3;P38;Omphalitis beim Neugeborenen mit oder ohne leichte Blutung;0;0
3;P39;Sonstige Infektionen, die für die Perinatalperiode spezifisch sind;-999;-999
3;P50;Fetaler Blutverlust;0;0
3;P51;Nabelblutung beim Neugeborenen;0;0
3;P52;Intrakranielle nichttraumatische Blutung beim Feten und Neugeborenen;5;13
3;P53;Hämorrhagische Krankheit beim Feten und Neugeborenen;0;0
3;P54;Sonstige Blutungen beim Neugeborenen;3;4
3;P55;Hämolytische Krankheit beim Feten und Neugeborenen;2;3
3;P56;Hydrops fetalis durch hämolytische Krankheit;0;0
3;P57;Kernikterus;0;0
3;P58;Neugeborenenikterus durch sonstige gesteigerte Hämolyse;0;0
3;P59;Neugeborenenikterus durch sonstige und nicht näher bezeichnete Ursachen;8;14
3;P60;Disseminierte intravasale Gerinnung beim Feten und Neugeborenen;0;0
3;P61;Sonstige hämatologische Krankheiten in der Perinatalperiode;3;4
3;P70;Transitorische Störungen des Kohlenhydratstoffwechsels, die für den Feten und das Neugeborene spezifisch sind;2;2
3;P71;Transitorische Störungen des Kalzium- und Magnesiumstoffwechsels beim Neugeborenen;0;0
3;P72;Sonstige transitorische endokrine Krankheiten beim Neugeborenen;0;0
3;P74;Sonstige transitorische Störungen des Elektrolythaushaltes und des Stoffwechsels beim Neugeborenen;0;0
3;P75;Mekoniumileus bei zystischer Fibrose;0;0
3;P76;Sonstiger Darmverschluss beim Neugeborenen;0;0
3;P77;Enterocolitis necroticans beim Feten und Neugeborenen;0;0
3;P78;Sonstige Krankheiten des Verdauungssystems in der Perinatalperiode;0;0
3;P80;Hypothermie beim Neugeborenen;0;0
3;P81;Sonstige Störungen der Temperaturregulation beim Neugeborenen;0;0
3;P83;Sonstige Krankheitszustände mit Beteiligung der Haut, die für den Feten und das Neugeborene spezifisch sind;0;0
3;P90;Krämpfe beim Neugeborenen;7;8
3;P91;Sonstige zerebrale Störungen beim Neugeborenen;6;9
3;P92;Ernährungsprobleme beim Neugeborenen;2;3
3;P93;Reaktionen und Intoxikationen durch Arzneimittel oder Drogen, die dem Feten und Neugeborenen verabreicht wurden;0;0
3;P94;Störungen des Muskeltonus beim Neugeborenen;7;13
3;P95;Fetaltod nicht näher bezeichneter Ursache;0;0
3;P96;Sonstige Zustände, die ihren Ursprung in der Perinatalperiode haben;0;0
3;Q00;Anenzephalie und ähnliche Fehlbildungen;-999;-999
3;Q01;Enzephalozele;5;8
3;Q02;Mikrozephalie;27;70
3;Q03;Angeborener Hydrozephalus;24;73
3;Q04;Sonstige angeborene Fehlbildungen des Gehirns;32;90
3;Q05;Spina bifida;31;284
3;Q06;Sonstige angeborene Fehlbildungen des Rückenmarks;19;54
3;Q07;Sonstige angeborene Fehlbildungen des Nervensystems;17;33
3;Q10;Angeborene Fehlbildungen des Augenlides, des Tränenapparates und der Orbita;7;64
3;Q11;Anophthalmus, Mikrophthalmus und Makrophthalmus;2;2
3;Q12;Angeborene Fehlbildungen der Linse;2;4
3;Q13;Angeborene Fehlbildungen des vorderen Augenabschnittes;7;10
3;Q14;Angeborene Fehlbildung des hinteren Augenabschnittes;-999;-999
3;Q15;Sonstige angeborene Fehlbildungen des Auges;4;24
3;Q16;Angeborene Fehlbildungen des Ohres, die eine Beeinträchtigung des Hörvermögens verursachen;3;4
3;Q17;Sonstige angeborene Fehlbildungen des Ohres;14;27
3;Q18;Sonstige angeborene Fehlbildungen des Gesichtes und des Halses;14;39
3;Q20;Angeborene Fehlbildungen der Herzhöhlen und verbindender Strukturen;6;75
3;Q21;Angeborene Fehlbildungen der Herzsepten;24;363
3;Q22;Angeborene Fehlbildungen der Pulmonal- und der Trikuspidalklappe;6;55
3;Q23;Angeborene Fehlbildungen der Aorten- und der Mitralklappe;12;71
3;Q24;Sonstige angeborene Fehlbildungen des Herzens;7;45
3;Q25;Angeborene Fehlbildungen der großen Arterien;13;118
3;Q26;Angeborene Fehlbildungen der großen Venen;6;11
3;Q27;Sonstige angeborene Fehlbildungen des peripheren Gefäßsystems;16;31
3;Q28;Sonstige angeborene Fehlbildungen des Kreislaufsystems;12;41
3;Q30;Angeborene Fehlbildungen der Nase;3;4
3;Q31;Angeborene Fehlbildungen des Kehlkopfes;7;9
3;Q32;Angeborene Fehlbildungen der Trachea und der Bronchien;6;6
3;Q33;Angeborene Fehlbildungen der Lunge;13;20
3;Q34;Sonstige angeborene Fehlbildungen des Atmungssystems;3;12
3;Q35;Gaumenspalte;3;6
3;Q36;Lippenspalte;2;2
3;Q37;Gaumenspalte mit Lippenspalte;5;18
3;Q38;Sonstige angeborene Fehlbildungen der Zunge, des Mundes und des Rachens;8;10
3;Q39;Angeborene Fehlbildungen des Ösophagus;11;30
3;Q40;Sonstige angeborene Fehlbildungen des oberen Verdauungstraktes;2;2
3;Q41;Angeborene(s) Fehlen, Atresie und Stenose des Dünndarmes;4;4
3;Q42;Angeborene(s) Fehlen, Atresie und Stenose des Dickdarmes;15;76
3;Q43;Sonstige angeborene Fehlbildungen des Darmes;21;105
3;Q44;Angeborene Fehlbildungen der Gallenblase, der Gallengänge und der Leber;13;21
3;Q45;Sonstige angeborene Fehlbildungen des Verdauungssystems;6;8
3;Q50;Angeborene Fehlbildungen der Ovarien, der Tubae uterinae und der Ligg. lata uteri;3;3
3;Q51;Angeborene Fehlbildungen des Uterus und der Cervix uteri;-999;-999
3;Q52;Sonstige angeborene Fehlbildungen der weiblichen Genitalorgane;8;21
3;Q53;Nondescensus testis;12;18
3;Q54;Hypospadie;6;16
3;Q55;Sonstige angeborene Fehlbildungen der männlichen Genitalorgane;4;4
3;Q56;Unbestimmtes Geschlecht und Pseudohermaphroditismus;-999;-999
3;Q60;Nierenagenesie und sonstige Reduktionsdefekte der Niere;20;114
3;Q61;Zystische Nierenkrankheit;25;199
3;Q62;Angeborene obstruktive Defekte des Nierenbeckens und angeborene Fehlbildungen des Ureters;39;986
3;Q63;Sonstige angeborene Fehlbildungen der Niere;30;188
3;Q64;Sonstige angeborene Fehlbildungen des Harnsystems;18;65
3;Q65;Angeborene Deformitäten der Hüfte;10;15
3;Q66;Angeborene Deformitäten der Füße;16;31
3;Q67;Angeborene Muskel-Skelett-Deformitäten des Kopfes, des Gesichtes, der Wirbelsäule und des Thorax;18;47
3;Q68;Sonstige angeborene Muskel-Skelett-Deformitäten;4;7
3;Q69;Polydaktylie;9;10
3;Q70;Syndaktylie;0;0
3;Q71;Reduktionsdefekte der oberen Extremität;-999;-999
3;Q72;Reduktionsdefekte der unteren Extremität;6;6
3;Q73;Reduktionsdefekte nicht näher bezeichneter Extremität(en);0;0
3;Q74;Sonstige angeborene Fehlbildungen der Extremität(en);9;17
3;Q75;Sonstige angeborene Fehlbildungen der Schädel- und Gesichtsschädelknochen;31;125
3;Q76;Angeborene Fehlbildungen der Wirbelsäule und des knöchernen Thorax;14;57
3;Q77;Osteochondrodysplasie mit Wachstumsstörungen der Röhrenknochen und der Wirbelsäule;10;25
3;Q78;Sonstige Osteochondrodysplasien;29;134
3;Q79;Angeborene Fehlbildungen des Muskel-Skelett-Systems, anderenorts nicht klassifiziert;12;22
3;Q80;Ichthyosis congenita;13;31
3;Q81;Epidermolysis bullosa;7;138
3;Q82;Sonstige angeborene Fehlbildungen der Haut;49;535
3;Q83;Angeborene Fehlbildungen der Mamma [Brustdrüse];-999;-999
3;Q84;Sonstige angeborene Fehlbildungen des Integumentes;5;5
3;Q85;Phakomatosen, anderenorts nicht klassifiziert;46;352
3;Q86;Angeborene Fehlbildungssyndrome durch bekannte äußere Ursachen, anderenorts nicht klassifiziert;2;2
3;Q87;Sonstige näher bezeichnete angeborene Fehlbildungssyndrome mit Beteiligung mehrerer Systeme;26;91
3;Q89;Sonstige angeborene Fehlbildungen, anderenorts nicht klassifiziert;11;19
3;Q90;Down-Syndrom;14;24
3;Q91;Edwards-Syndrom und Patau-Syndrom;-999;-999
3;Q92;Sonstige Trisomien und partielle Trisomien der Autosomen, anderenorts nicht klassifiziert;4;4
3;Q93;Monosomien und Deletionen der Autosomen, anderenorts nicht klassifiziert;9;21
3;Q95;Balancierte Chromosomen-Rearrangements und Struktur-Marker, anderenorts nicht klassifiziert;0;0
3;Q96;Turner-Syndrom;18;60
3;Q97;Sonstige Anomalien der Gonosomen bei weiblichem Phänotyp, anderenorts nicht klassifiziert;-999;-999
3;Q98;Sonstige Anomalien der Gonosomen bei männlichem Phänotyp, anderenorts nicht klassifiziert;5;6
3;Q99;Sonstige Chromosomenanomalien, anderenorts nicht klassifiziert;10;18
3;R00;Störungen des Herzschlages;16;72
3;R01;Herzgeräusche und andere Herz-Schallphänomene;5;16
3;R02;Gangrän, anderenorts nicht klassifiziert;3;5
3;R03;Abnormer Blutdruckwert ohne Diagnose;2;2
3;R04;Blutung aus den Atemwegen;13;43
3;R05;Husten;20;46
3;R06;Störungen der Atmung;66;1005
3;R07;Hals- und Brustschmerzen;31;857
3;R09;Sonstige Symptome, die das Kreislaufsystem und das Atmungssystem betreffen;7;38
3;R10;Bauch- und Beckenschmerzen;75;2798
3;R11;Übelkeit und Erbrechen;43;230
3;R12;Sodbrennen;11;29
3;R13;Dysphagie;48;463
3;R14;Flatulenz und verwandte Zustände;20;33
3;R15;Stuhlinkontinenz;24;324
3;R16;Hepatomegalie und Splenomegalie, anderenorts nicht klassifiziert;22;36
3;R17;Gelbsucht, nicht näher bezeichnet;4;4
3;R18;Aszites;22;158
3;R19;Sonstige Symptome, die das Verdauungssystem und das Abdomen betreffen;23;61
3;R20;Sensibilitätsstörungen der Haut;50;581
3;R21;Hautausschlag und sonstige unspezifische Hauteruptionen;15;32
3;R22;Lokalisierte Schwellung, Raumforderung und Knoten der Haut und der Unterhaut;22;60
3;R23;Sonstige Hautveränderungen;15;29
3;R25;Abnorme unwillkürliche Bewegungen;35;103
3;R26;Störungen des Ganges und der Mobilität;175;10496
3;R27;Sonstige Koordinationsstörungen;31;70
3;R29;Sonstige Symptome, die das Nervensystem und das Muskel-Skelett-System betreffen;115;612
3;R30;Schmerzen beim Wasserlassen;5;7
3;R31;Nicht näher bezeichnete Hämaturie;15;51
3;R32;Nicht näher bezeichnete Harninkontinenz;26;788
3;R33;Harnverhaltung;12;30
3;R34;Anurie und Oligurie;0;0
3;R35;Polyurie;12;17
3;R36;Ausfluss aus der Harnröhre;0;0
3;R39;Sonstige Symptome, die das Harnsystem betreffen;24;215
3;R40;Somnolenz, Sopor und Koma;5;8
3;R41;Sonstige Symptome, die das Erkennungsvermögen und das Bewusstsein betreffen;30;99
3;R42;Schwindel und Taumel;106;1753
3;R43;Störungen des Geruchs- und Geschmackssinnes;4;7
3;R44;Sonstige Symptome, die die Sinneswahrnehmungen und das Wahrnehmungsvermögen betreffen;11;15
3;R45;Symptome, die die Stimmung betreffen;14;22
3;R46;Symptome, die das äußere Erscheinungsbild und das Verhalten betreffen;7;7
3;R47;Sprech- und Sprachstörungen, anderenorts nicht klassifiziert;39;113
3;R48;Dyslexie und sonstige Werkzeugstörungen, anderenorts nicht klassifiziert;7;9
3;R49;Störungen der Stimme;9;115
3;R50;Fieber sonstiger und unbekannter Ursache;28;79
3;R51;Kopfschmerz;64;737
3;R52;Schmerz, anderenorts nicht klassifiziert;122;1675
3;R53;Unwohlsein und Ermüdung;56;237
3;R54;Senilität;12;30
3;R55;Synkope und Kollaps;86;454
3;R56;Krämpfe, anderenorts nicht klassifiziert;37;299
3;R57;Schock, anderenorts nicht klassifiziert;8;8
3;R58;Blutung, anderenorts nicht klassifiziert;-999;-999
3;R59;Lymphknotenvergrößerung;50;161
3;R60;Ödem, anderenorts nicht klassifiziert;8;17
3;R61;Hyperhidrose;16;61
3;R62;Ausbleiben der erwarteten normalen physiologischen Entwicklung;45;317
3;R63;Symptome, die die Nahrungs- und Flüssigkeitsaufnahme betreffen;59;177
3;R64;Kachexie;15;23
3;R65;Systemisches inflammatorisches Response-Syndrom [SIRS];0;0
3;R68;Sonstige Allgemeinsymptome;12;66
3;R69;Unbekannte und nicht näher bezeichnete Krankheitsursachen;3;13
3;R70;Beschleunigte Blutkörperchensenkungsreaktion und Veränderungen der Plasmaviskosität;3;3
3;R71;Veränderung der Erythrozyten;0;0
3;R72;Veränderung der Leukozyten, anderenorts nicht klassifiziert;6;10
3;R73;Erhöhter Blutglukosewert;21;338
3;R74;Abnorme Serumenzymwerte;33;79
3;R75;Laborhinweis auf Humanes Immundefizienz-Virus [HIV];-999;-999
3;R76;Sonstige abnorme immunologische Serumbefunde;5;12
3;R77;Sonstige Veränderungen der Plasmaproteine;8;62
3;R78;Nachweis von Drogen und anderen Substanzen, die normalerweise nicht im Blut vorhanden sind;0;0
3;R79;Sonstige abnorme Befunde der Blutchemie;12;40
3;R80;Isolierte Proteinurie;8;18
3;R81;Glukosurie;2;4
3;R82;Sonstige abnorme Urinbefunde;5;6
3;R83;Abnorme Liquorbefunde;3;7
3;R84;Abnorme Befunde in Untersuchungsmaterialien aus Atemwegen und Thorax;-999;-999
3;R85;Abnorme Befunde in Untersuchungsmaterialien aus Verdauungsorganen und Bauchhöhle;-999;-999
3;R86;Abnorme Befunde in Untersuchungsmaterialien aus den männlichen Genitalorganen;0;0
3;R87;Abnorme Befunde in Untersuchungsmaterialien aus den weiblichen Genitalorganen;-999;-999
3;R89;Abnorme Befunde in Untersuchungsmaterialien aus anderen Körperorganen, -systemen und -geweben;-999;-999
3;R90;Abnorme Befunde bei der bildgebenden Diagnostik des Zentralnervensystems;22;44
3;R91;Abnorme Befunde bei der bildgebenden Diagnostik der Lunge;16;115
3;R92;Abnorme Befunde bei der bildgebenden Diagnostik der Mamma [Brustdrüse];3;37
3;R93;Abnorme Befunde bei der bildgebenden Diagnostik sonstiger Körperstrukturen;23;47
3;R94;Abnorme Ergebnisse von Funktionsprüfungen;26;153
3;R95;Plötzlicher Kindstod;0;0
3;R96;Sonstiger plötzlicher Tod unbekannter Ursache;0;0
3;R98;Tod ohne Anwesenheit anderer Personen;0;0
3;R99;Sonstige ungenau oder nicht näher bezeichnete Todesursachen;-999;-999
3;S00;Oberflächliche Verletzung des Kopfes;20;41
3;S01;Offene Wunde des Kopfes;17;84
3;S02;Fraktur des Schädels und der Gesichtsschädelknochen;22;120
3;S03;Luxation, Verstauchung und Zerrung von Gelenken und Bändern des Kopfes;3;4
3;S04;Verletzung von Hirnnerven;-999;-999
3;S05;Verletzung des Auges und der Orbita;5;25
3;S06;Intrakranielle Verletzung;82;1081
3;S07;Zerquetschung des Kopfes;0;0
3;S08;Traumatische Amputation von Teilen des Kopfes;2;2
3;S09;Sonstige und nicht näher bezeichnete Verletzungen des Kopfes;6;29
3;S10;Oberflächliche Verletzung des Halses;0;0
3;S11;Offene Wunde des Halses;-999;-999
3;S12;Fraktur im Bereich des Halses;22;61
3;S13;Luxation, Verstauchung und Zerrung von Gelenken und Bändern in Halshöhe;7;13
3;S14;Verletzung der Nerven und des Rückenmarkes in Halshöhe;4;6
3;S15;Verletzung von Blutgefäßen in Halshöhe;-999;-999
3;S16;Verletzung von Muskeln und Sehnen in Halshöhe;0;0
3;S17;Zerquetschung des Halses;0;0
3;S18;Traumatische Amputation in Halshöhe;0;0
3;S19;Sonstige und nicht näher bezeichnete Verletzungen des Halses;-999;-999
3;S20;Oberflächliche Verletzung des Thorax;9;16
3;S21;Offene Wunde des Thorax;-999;-999
3;S22;Fraktur der Rippe(n), des Sternums und der Brustwirbelsäule;80;250
3;S23;Luxation, Verstauchung und Zerrung von Gelenken und Bändern im Bereich des Thorax;2;4
3;S24;Verletzung der Nerven und des Rückenmarkes in Thoraxhöhe;-999;-999
3;S25;Verletzung von Blutgefäßen des Thorax;0;0
3;S26;Verletzung des Herzens;0;0
3;S27;Verletzung sonstiger und nicht näher bezeichneter intrathorakaler Organe;5;5
3;S28;Zerquetschung des Thorax und traumatische Amputation von Teilen des Thorax;0;0
3;S29;Sonstige und nicht näher bezeichnete Verletzungen des Thorax;0;0
3;S30;Oberflächliche Verletzung des Abdomens, der Lumbosakralgegend und des Beckens;32;45
3;S31;Offene Wunde des Abdomens, der Lumbosakralgegend und des Beckens;4;4
3;S32;Fraktur der Lendenwirbelsäule und des Beckens;116;742
3;S33;Luxation, Verstauchung und Zerrung von Gelenken und Bändern der Lendenwirbelsäule und des Beckens;0;0
3;S34;Verletzung der Nerven und des lumbalen Rückenmarkes in Höhe des Abdomens, der Lumbosakralgegend und des Beckens;4;5
3;S35;Verletzung von Blutgefäßen in Höhe des Abdomens, der Lumbosakralgegend und des Beckens;0;0
3;S36;Verletzung von intraabdominalen Organen;6;7
3;S37;Verletzung der Harnorgane und der Beckenorgane;8;9
3;S38;Zerquetschung und traumatische Amputation von Teilen des Abdomens, der Lumbosakralgegend und des Beckens;0;0
3;S39;Sonstige und nicht näher bezeichnete Verletzungen des Abdomens, der Lumbosakralgegend und des Beckens;-999;-999
3;S40;Oberflächliche Verletzung der Schulter und des Oberarmes;12;16
3;S41;Offene Wunde der Schulter und des Oberarmes;-999;-999
3;S42;Fraktur im Bereich der Schulter und des Oberarmes;118;699
3;S43;Luxation, Verstauchung und Zerrung von Gelenken und Bändern des Schultergürtels;21;31
3;S44;Verletzung von Nerven in Höhe der Schulter und des Oberarmes;-999;-999
3;S45;Verletzung von Blutgefäßen in Höhe der Schulter und des Oberarmes;0;0
3;S46;Verletzung von Muskeln und Sehnen in Höhe der Schulter und des Oberarmes;8;8
3;S47;Zerquetschung der Schulter und des Oberarmes;0;0
3;S48;Traumatische Amputation an Schulter und Oberarm;0;0
3;S49;Sonstige und nicht näher bezeichnete Verletzungen der Schulter und des Oberarmes;0;0
3;S50;Oberflächliche Verletzung des Unterarmes;4;4
3;S51;Offene Wunde des Unterarmes;3;3
3;S52;Fraktur des Unterarmes;78;195
3;S53;Luxation, Verstauchung und Zerrung des Ellenbogengelenkes und von Bändern des Ellenbogens;8;8
3;S54;Verletzung von Nerven in Höhe des Unterarmes;0;0
