Type;drg;name;AnzahlA;mwVwd;vwdStd;AnzKLA;AntKLA;AnzLLA;AntLLA
2;K25Z;Komplexbehandlung bei multiresistenten Erregern mit OR-Prozedur bei endokrinen, Ernährungs- und Stoffwechselkrankheiten;6;9.50;2.429;0;0.00;0;0.00
2;K33Z;Mehrzeitige komplexe OR-Prozeduren bei endokrinen, Ernährungs- und Stoffwechselkrankheiten;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;K38Z;Hämophagozytäre Erkrankungen;0;0.00;0;0;0.00;0;0.00
2;K43Z;Frührehabilitation bei endokrinen, Ernährungs- und Stoffwechselkrankheiten;0;0.00;0;0;0.00;0;0.00
2;K44Z;Geriatrische frührehabilitative Komplexbehandlung bei endokrinen, Ernährungs- und Stoffwechselkrankheiten;0;0.00;0;0;0.00;0;0.00
2;K60A;Diabetes mellitus und schwere Ernährungsstörungen, Alter < 16 Jahre, mit multimodaler Komplexbehandlung bei Diabetes mellitus;0;0.00;0;0;0.00;0;0.00
2;K60B;Diabetes mellitus mit äußerst schweren CC oder schwere Ernährungsstörungen, ohne multimodale Komplexbehandlung bei Diabetes mellitus;33;12.6061;8.5328;4;0.1212;3;0.0909
2;K60C;Diabetes mellitus ohne äußerst schwere CC, Alter < 11 Jahre oder Alter < 16 Jahre mit schweren CC oder multiplen Komplikationen oder Ketoazidose, ohne multimodale Komplexbehandlung bei Diabetes mellitus;3;1.00;0.00;3;1.00;0;0.00
2;K60D;Diabetes mellitus mit schweren CC oder mit multiplen Komplikationen oder Ketoazidose, Alter > 15 Jahre;526;8.1426;4.8171;36;0.0684;19;0.0361
2;K60E;Diabetes mellitus, Alter > 10 Jahre, ohne äußerst schwere oder schwere CC, ohne multiple Komplikationen, ohne Ketoazidose, ohne multimodale Komplexbehandlung bei Diabetes mellitus;1180;5.878;3.0745;54;0.0458;28;0.0237
2;K62A;Verschiedene Stoffwechselerkrankungen bei Para- / Tetraplegie oder mit komplizierender Diagnose oder endoskopischer Einlage eines Magenballons oder äußerst schweren CC;103;9.9223;6.6387;10;0.0971;10;0.0971
2;K62B;Verschiedene Stoffwechselerkrankungen außer bei Para- / Tetraplegie, ohne komplizierende Diagnose, ohne endoskopische Einlage eines Magenballons, ohne äußerst schwere CC;1378;5.6604;3.8711;190;0.1379;99;0.0718
2;K63A;Angeborene Stoffwechselstörungen, mehr als ein Belegungstag, Alter < 6 Jahre oder mit komplexer Diagnose;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;K63B;Angeborene Stoffwechselstörungen, mehr als ein Belegungstag, Alter > 5 Jahre, ohne komplexe Diagnose;12;7.5833;4.8703;0;0.00;2;0.1667
2;K63C;Angeborene Stoffwechselstörungen, ein Belegungstag;7;1.00;0.00;0;0.00;0;0.00
2;K64A;Endokrinopathien, mit komplexer Diagnose und äußerst schweren CC;0;0.00;0;0;0.00;0;0.00
2;K64B;Endokrinopathien mit komplexer Diagnose oder äußerst schweren CC, Alter < 6 Jahre;0;0.00;0;0;0.00;0;0.00
2;K64C;Endokrinopathien mit komplexer Diagnose oder äußerst schweren CC, Alter > 5 Jahre oder mit bestimmter Diagnose oder mit invasiver endokrinologischer Diagnostik;11;10.1818;8.1095;0;0.00;2;0.1818
2;K64D;Endokrinopathien ohne komplexe Diagnose, ohne bestimmte Diagnose, ohne äußerst schwere CC, ohne invasive endokrinologische Diagnostik;158;4.0696;3.4031;35;0.2215;6;0.038
2;K77Z;Komplexbehandlung bei multiresistenten Erregern bei endokrinen, Ernährungs- und Stoffwechselkrankheiten;5;9.20;2.5884;0;0.00;0;0.00
2;L02A;Operatives Einbringen eines Peritonealdialysekatheters, Alter < 10 Jahre oder Blasenrekonstruktion und kontinenter Pouch bei Neubildung mit Multiviszeraleingriff oder Verschluss einer Blasenekstrophie;2;22.00;0.00;0;0.00;0;0.00
2;L02B;Operatives Einbringen eines Peritonealdialysekatheters, Alter > 9 Jahre mit akuter Niereninsuffizienz, oder mit chronischer Niereninsuffizienz mit Dialyse;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;L02C;Operatives Einbringen eines Peritonealdialysekatheters, Alter > 9 Jahre, ohne akute Niereninsuffizienz, ohne chronische Niereninsuffizienz mit Dialyse;4;5.25;2.8723;1;0.25;0;0.00
2;L03Z;Nieren-, Ureter- und große Harnblaseneingriffe bei Neubildung, Alter < 19 Jahre oder mit äußerst schweren CC oder Kombinationseingriff, ohne großen Eingriff am Darm;96;17.2917;6.7729;3;0.0313;3;0.0313
2;L04A;Nieren-, Ureter- und große Harnblaseneingriffe außer bei Neubildung, ohne äußerst schwere CC, ohne Kombinationseingriff, Alter < 16 Jahre;49;4.3469;1.3777;0;0.00;0;0.00
2;L04B;Nieren-, Ureter- und große Harnblaseneingriffe außer bei Neubildung, ohne äußerst schwere CC, ohne Kombinationseingriff, Alter > 15 Jahre;315;8.4476;4.6788;21;0.0667;11;0.0349
2;L05A;Transurethrale Prostataresektion mit äußerst schweren CC;20;12.75;6.5845;2;0.10;0;0.00
2;L05B;Transurethrale Prostataresektion ohne äußerst schwere CC;676;5.7056;3.4821;23;0.034;38;0.0562
2;L06A;Kleine Eingriffe an der Harnblase mit äußerst schweren CC;120;9.80;7.6297;13;0.1083;9;0.075
2;L06B;Kleine Eingriffe an der Harnblase ohne äußerst schwere CC;3264;3.3964;2.6663;904;0.277;226;0.0692
2;L08A;Komplexe Eingriffe an der Urethra, Alter < 6 Jahre;19;4.9474;2.4146;0;0.00;1;0.0526
2;L08B;Komplexe Eingriffe an der Urethra, Alter > 5 Jahre;52;5.3654;3.8706;5;0.0962;2;0.0385
2;L09A;Andere Eingriffe bei Erkr. der Harnorgane mit Anlage Dialyseshunt bei akuter Niereninsuff. od. bei chron. Niereninsuff. mit Dialyse od. auß. Anl. Dialyseshunt, m. Kalziphylaxie, od. mit kompl. OR-Proz. od. kompl. Eingr., Alter < 2 J. od. äuß. schw. CC;0;0.00;0;0;0.00;0;0.00
2;L09B;Andere Eingriffe bei Erkrankungen der Harnorgane mit Anlage eines Dialyseshunts bei akuter Niereninsuffizienz od. bei chronischer Niereninsuff. mit Dialyse oder außer Anlage e. Dialyseshunts, m. Kalziphylaxie, Alter > 1 Jahr, ohne äußerst schwere CC;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;L09C;Andere Eingr. b. Erkrankungen der Harnorgane auß. Anlage Dialyseshunt, oh. Kalziphylaxie, oh. Eingr. am Präputium, Alter < 2 Jahre od. äuß. schw. CC, oh. kompl. OR-Proz., oh. kompl. Eingr., od. Alter > 1 Jahr, oh. äuß. schw. CC, mit Schilddrüsenresektion;11;13.0909;6.5644;1;0.0909;0;0.00
2;L09D;Andere Eingriffe bei Erkrankungen der Harnorgane ohne Anlage eines Dialyseshunts bei akuter Niereninsuffizienz od. bei chronischer Niereninsuff. mit Dialyse, ohne Kalziphylaxie, ohne Schilddrüsenresektion;114;4.1491;3.9291;32;0.2807;3;0.0263
2;L10Z;Blasenrekonstruktion und kontinenter Pouch bei Neubildung ohne Multiviszeraleingriff oder Nieren-, Ureter- und große Harnblaseneingriffe bei Neubildung, Alter < 19 Jahre oder mit äußerst schweren CC oder Kombinationseingriff, mit großem Eingriff am Darm;25;24.12;8.263;0;0.00;2;0.08
2;L11Z;Komplexe transurethrale, perkutan-transrenale und andere retroperitoneale Eingriffe mit extrakorporaler Stoßwellenlithotripsie (ESWL), ohne äußerst schwere CC;4;6.75;3.0957;0;0.00;0;0.00
2;L12Z;Strahlentherapie bei Krankheiten und Störungen der Harnorgane, mehr als ein Belegungstag;21;11.4762;7.1388;2;0.0952;1;0.0476
2;L13A;Nieren-, Ureter- und große Harnblaseneingriffe bei Neubildung, Alter > 18 Jahre, ohne Kombinationseingriff, mit CC;143;11.2657;4.9603;10;0.0699;13;0.0909
2;L13B;Nieren-, Ureter- und große Harnblaseneingriffe bei Neubildung, Alter > 18 Jahre, ohne Kombinationseingriff, ohne CC;384;8.8333;3.6617;31;0.0807;24;0.0625
2;L17A;Andere Eingriffe an der Urethra außer bei Para- / Tetraplegie, Alter < 16 Jahre;40;1.65;0.893;24;0.60;0;0.00
2;L17B;Andere Eingriffe an der Urethra außer bei Para- / Tetraplegie, Alter > 15 Jahre;1744;2.6221;2.0299;712;0.4083;123;0.0705
2;L18A;Komplexe transurethrale, perkutan-transrenale und andere retroperitoneale Eingriffe mit äußerst schweren CC;56;9.4821;6.0392;13;0.2321;1;0.0179
2;L18B;Komplexe transurethrale, perkutan-transrenale u. and. retroperitoneale Eingr. oh. ESWL, oder best. Eingr. Niere, ohne äuß. schw. CC od. transurethr. Eingr. außer Prostatares. u. kompl. Ureterorenoskopien, b. Para- / Tetrapl., m. äuß. schw. CC;555;5.7514;4.405;78;0.1405;30;0.0541
2;L19Z;Transurethrale Eingriffe außer Prostataresektion und komplexe Ureterorenoskopien mit extrakorporaler Stoßwellenlithotripsie (ESWL), ohne äußerst schwere CC oder perkutane Thermoablation der Niere;223;3.6143;2.0389;8;0.0359;3;0.0135
2;L20A;Transurethrale Eingriffe außer Prostataresektion und komplexe Ureterorenoskopien, außer bei Para- / Tetraplegie oder andere Eingriffe an der Urethra bei Para- / Tetraplegie, mit äußerst schweren CC;131;8.8931;6.4561;23;0.1756;4;0.0305
2;L20B;Transurethrale Eingriffe außer Prostataresektion und kompl. Ureterorenoskopien ohne ESWL, mit kompl. Eingriff od. fluoreszenzgestützter TUR der Harnbl. od. andere Eingriffe an der Urethra bei Para- / Tetraplegie, ohne äußerst schwere CC od. Alter > 89 J.;2280;3.5346;2.3072;456;0.20;114;0.05
2;L20C;Transurethrale Eingriffe außer Prostataresektion und kompl. Ureterorenoskopien ohne ESWL, ohne kompl. Eingr., ohne fluoreszenzgestützte TUR der Harnbl. od. and. Eingr. an der Urethra außer bei Para- / Tetraplegie, ohne äußerst schw. CC, Alter < 90 Jahre;10973;3.4318;2.1059;1932;0.1761;413;0.0376
2;L33Z;Mehrzeitige komplexe OR-Prozeduren oder hochaufwändiges Implantat bei Krankheiten und Störungen der Harnorgane;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;L36Z;Intensivmedizinische Komplexbehandlung > 588 / 552 / 552 Aufwandspunkte bei Krankheiten und Störungen der Harnorgane;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;L37Z;Multiviszeraleingriff bei Krankheiten und Störungen der Harnorgane;8;17.00;2.7775;0;0.00;0;0.00
2;L38Z;Komplizierende Konstellation mit bestimmtem operativen Eingriff bei Krankheiten und Störungen der Harnorgane;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;L40Z;Diagnostische Ureterorenoskopie;1210;2.3983;2.0874;604;0.4992;42;0.0347
2;L42A;Extrakorporale Stoßwellenlithotripsie (ESWL) bei Harnsteinen mit auxiliären Maßnahmen oder bei Para- / Tetraplegie;259;2.3359;1.8529;122;0.471;4;0.0154
2;L42B;Extrakorporale Stoßwellenlithotripsie (ESWL) bei Harnsteinen ohne auxiliäre Maßnahmen, außer bei Para- / Tetraplegie;1795;1.249;0.9601;1570;0.8747;17;0.0095
2;L44Z;Geriatrische frührehabilitative Komplexbehandlung bei Krankheiten und Störungen der Harnorgane;0;0.00;0;0;0.00;0;0.00
2;L60A;Niereninsuffizienz, mehr als ein Belegungstag, mit Dialyse, akutem Nierenversagen und äußerst schweren CC oder mit Dialyse, mit akutem Nierenversagen oder äußerst schweren CC oder mit Kalziphylaxie, mit Dialyse oder äußerst schweren CC, Alter < 16 Jahre;3;16.6667;6.3509;0;0.00;0;0.00
2;L60B;Niereninsuffizienz, mehr als ein Belegungstag, mit Dialyse, mit akutem Nierenversagen oder äußerst schweren CC oder mit Kalziphylaxie, mit Dialyse oder äußerst schweren CC, Alter > 15 Jahre;15;14.8667;9.9202;1;0.0667;1;0.0667
2;L60C;Niereninsuffizienz, mehr als ein Belegungstag, mit Dialyse oder äußerst schweren CC, ohne Kalziphylaxie;83;11.8193;9.4018;11;0.1325;6;0.0723
2;L60D;Niereninsuffizienz, mehr als ein Belegungstag, ohne Dialyse, ohne äußerst schwere CC;494;7.7328;4.6628;36;0.0729;28;0.0567
2;L61Z;Stationäre Aufnahme zur Dialyse;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;L62A;Neubildungen der Harnorgane mit äußerst schweren CC;28;9.50;8.7199;4;0.1429;1;0.0357
2;L62B;Neubildungen der Harnorgane ohne äußerst schwere CC, Alter < 16 Jahre;0;0.00;0;0;0.00;0;0.00
2;L62C;Neubildungen der Harnorgane ohne äußerst schwere CC, Alter > 15 Jahre;659;3.6024;3.6503;206;0.3126;26;0.0395
2;L63A;Infektionen der Harnorgane mit äußerst schweren CC, Alter < 6 Jahre;0;0.00;0;0;0.00;0;0.00
2;L63B;Infektionen der Harnorgane mit äußerst schweren CC, mit Komplexbehandlung bei multiresistenten Erregern, Alter > 5 Jahre;0;0.00;0;0;0.00;0;0.00
2;L63C;Infektionen der Harnorgane mit äußerst schweren CC, ohne Komplexbehandlung bei multiresistenten Erregern, Alter > 5 Jahre oder ohne äußerst schwere CC, mit Komplexbehandlung bei multiresistenten Erregern;64;9.375;4.7892;2;0.0313;2;0.0313
2;L63D;Infektionen der Harnorgane ohne äußerst schwere CC, ohne Komplexbehandlung bei multiresistenten Erregern, Alter < 3 Jahre oder Alter > 89 Jahre;188;5.3723;3.4841;6;0.0319;8;0.0426
2;L63E;Infektionen der Harnorgane ohne äußerst schwere CC, ohne Komplexbehandlung bei multiresistenten Erregern, Alter > 2 Jahre und Alter < 6 Jahre;14;4.5714;2.6808;0;0.00;1;0.0714
2;L63F;Infektionen der Harnorgane ohne äußerst schwere CC, ohne Komplexbehandlung bei multiresistenten Erregern, Alter > 5 Jahre oder Alter < 90 Jahre;2715;4.6634;2.778;242;0.0891;205;0.0755
2;L64A;Harnsteine und Harnwegsobstruktion mit äußerst schweren oder schweren CC oder Urethrastriktur, andere leichte bis moderate Erkr. der Harnorgane, mehr als ein Beleg.tag oder Beschw. und Symptome der Harnorgane oder Urethrozystoskopie;7877;2.6786;2.267;3324;0.422;527;0.0669
2;L64B;Harnsteine und Harnwegsobstruktion ohne äußerst schwere oder schwere CC;3061;1.8739;1.2353;1537;0.5021;112;0.0366
2;L68A;Andere mäßig schwere Erkrankungen der Harnorgane, Alter < 6 Jahre;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;L68B;Andere mäßig schwere Erkrankungen der Harnorgane, Alter > 5 Jahre;1016;2.9035;3.1386;453;0.4459;29;0.0285
2;L69A;Andere schwere Erkrankungen der Harnorgane, mehr als ein Belegungstag, Alter < 16 Jahre;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;L69B;Andere schwere Erkrankungen der Harnorgane, mehr als ein Belegungstag, Alter > 15 Jahre;64;5.4688;3.2561;0;0.00;1;0.0156
2;L70A;Krankheiten und Störungen der Harnorgane, ein Belegungstag, Alter < 6 Jahre;0;0.00;0;0;0.00;0;0.00
2;L70B;Krankheiten und Störungen der Harnorgane, ein Belegungstag, Alter > 5 Jahre;230;1.00;0.00;0;0.00;0;0.00
2;L71Z;Niereninsuffizienz, ein Belegungstag mit Dialyse;0;0.00;0;0;0.00;0;0.00
2;L72Z;Thrombotische Mikroangiopathie oder Hämolytisch-urämisches Syndrom;2;7.50;6.364;1;0.50;0;0.00
2;L73Z;Harnblasenlähmung, mehr als ein Belegungstag;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;L74Z;Bestimmte Krankheiten und Störungen der Harnorgane bei Para- / Tetraplegie;134;4.0299;2.9633;31;0.2313;5;0.0373
2;L90A;Niereninsuffizienz, teilstationär, Alter < 15 Jahre;0;0.00;0;0;0.00;0;0.00
2;L90B;Niereninsuffizienz, teilstationär, Alter > 14 Jahre mit Peritonealdialyse;0;0.00;0;0;0.00;0;0.00
2;L90C;Niereninsuffizienz, teilstationär, Alter > 14 Jahre ohne Peritonealdialyse;0;0.00;0;0;0.00;0;0.00
2;M01A;Große Eingriffe an den Beckenorganen beim Mann mit äußerst schweren CC;12;18.9167;7.833;0;0.00;1;0.0833
2;M01B;Große Eingriffe an den Beckenorganen beim Mann ohne äußerst schwere CC oder bestimmte Eingriffe an den Beckenorganen beim Mann mit äußerst schweren CC;573;11.9564;4.4616;1;0.0017;75;0.1309
2;M02A;Transurethrale Prostataresektion mit äußerst schweren CC;108;10.9074;7.4865;7;0.0648;6;0.0556
2;M02B;Transurethrale Prostataresektion ohne äußerst schwere CC;5145;5.9254;2.4095;21;0.0041;327;0.0636
2;M03A;Eingriffe am Penis, Alter < 6 Jahre;52;3.7115;2.0517;3;0.0577;0;0.00
2;M03B;Eingriffe am Penis, Alter > 5 Jahre und Alter < 18 Jahre;18;2.8333;1.4246;4;0.2222;0;0.00
2;M03C;Eingriffe am Penis, Alter > 17 Jahre;219;4.5114;3.3019;36;0.1644;7;0.032
2;M04A;Eingriffe am Hoden oder bestimmte Eingriffe an der Prostata, mit äußerst schweren CC oder bei Fournier-Gangrän;156;10.7436;5.2742;6;0.0385;8;0.0513
2;M04B;Eingriffe am Hoden außer bei Fournier-Gangrän, ohne äußerst schwere CC, ohne bestimmte Eingriffe an der Prostata, mit bestimmtem Eingriff am Hoden;546;2.8681;2.3651;182;0.3333;30;0.0549
2;M04C;Eingriffe am Hoden außer bei Fournier-Gangrän, ohne äußerst schwere CC, ohne bestimmte Eingriffe an der Prostata, ohne bestimmten Eingriff am Hoden, Alter < 3 Jahre;79;1.1772;0.4163;66;0.8354;0;0.00
2;M04D;Eingriffe am Hoden außer bei Fournier-Gangrän, ohne äußerst schwere CC, ohne bestimmten Eingriff am Hoden, Alter > 2 Jahre;2759;2.3364;1.9987;1309;0.4744;151;0.0547
2;M05Z;Zirkumzision, andere Eingriffe am Penis und großflächige Ablationen der Haut;698;1.7923;2.0673;489;0.7006;22;0.0315
2;M06Z;Andere OR-Prozeduren an den männlichen Geschlechtsorganen;297;5.1246;3.4633;30;0.101;12;0.0404
2;M07Z;Brachytherapie bei Krankheiten und Störungen der männlichen Geschlechtsorgane, Implantation von > 10 Seeds;138;2.4275;1.1831;33;0.2391;25;0.1812
2;M09A;OR-Prozeduren an den männlichen Geschlechtsorganen bei bösartiger Neubildung mit äußerst schweren CC oder bestimmte Eingriffe an den Beckenorganen beim Mann ohne äußerst schwere CC;426;10.9014;3.9586;3;0.007;22;0.0516
2;M09B;OR-Prozeduren an den männlichen Geschlechtsorganen bei bösartiger Neubildung ohne äußerst schwere CC;514;5.5992;3.3215;41;0.0798;21;0.0409
2;M10A;Strahlentherapie bei Krankheiten und Störungen der männlichen Geschlechtsorgane, mehr als ein Belegungstag, mehr als 9 Bestrahlungen;4;27.75;18.4097;0;0.00;1;0.25
2;M10B;Strahlentherapie bei Krankheiten und Störungen der männlichen Geschlechtsorgane, mehr als ein Belegungstag, weniger als 10 Bestrahlungen oder interstitielle Brachytherapie;2;7.50;6.364;0;0.00;1;0.50
2;M11Z;Transurethrale Laserdestruktion und -resektion der Prostata;874;5.6053;2.5356;5;0.0057;39;0.0446
2;M37Z;Große Eingriffe an Darm oder Harnblase bei Erkrankungen und Störungen der männlichen Geschlechtsorgane oder Eingriffe am Hoden bei Fournier-Gangrän mit äußerst schweren CC;6;15.8333;11.6519;1;0.1667;0;0.00
2;M38Z;Komplizierende Konstellation mit operativem Eingriff bei Krankheiten und Störungen der männlichen Geschlechtsorgane;2;26.00;5.6569;0;0.00;0;0.00
2;M60A;Bösartige Neubildungen der männlichen Geschlechtsorgane, mehr als ein Belegungstag, Alter < 11 Jahre oder mit äußerst schweren CC;34;13.3235;9.0611;3;0.0882;5;0.1471
2;M60B;Bösartige Neubildungen der männlichen Geschlechtsorgane, ein Belegungstag oder Alter > 10 Jahre, ohne äußerst schwere CC, mit hoch- und mittelgradig komplexer Chemotherapie;88;5.1364;2.4409;7;0.0795;3;0.0341
2;M60C;Bösartige Neubildungen der männlichen Geschlechtsorgane, ein Belegungstag oder Alter > 10 Jahre, ohne äußerst schwere CC, ohne hoch- und mittelgradig komplexe Chemotherapie;2091;2.5538;3.2175;1244;0.5949;78;0.0373
2;M61Z;Benigne Prostatahyperplasie;985;1.9066;1.8289;651;0.6609;14;0.0142
2;M62Z;Infektion / Entzündung der männlichen Geschlechtsorgane;1363;4.7153;2.6659;181;0.1328;90;0.066
2;M64Z;Andere Krankheiten der männlichen Geschlechtsorgane und Sterilisation beim Mann;231;2.368;2.23;128;0.5541;15;0.0649
2;N01A;Beckeneviszeration bei der Frau und radikale Vulvektomie oder bestimmte Lymphadenektomie mit äußerst schweren CC, mit komplexem Eingriff oder komplizierender Konstellation;0;0.00;0;0;0.00;0;0.00
2;N01B;Beckeneviszeration bei der Frau und radikale Vulvektomie oder bestimmte Lymphadenektomie mit äußerst schweren CC, ohne komplexen Eingriff, ohne komplizierende Konstellation, mit Multiviszeraleingriff;0;0.00;0;0;0.00;0;0.00
2;N01C;Beckeneviszeration bei der Frau und radikale Vulvektomie oder bestimmte Lymphadenektomie mit äußerst schweren CC, ohne komplexen Eingriff, ohne komplizierende Konstellation, ohne Multiviszeraleingriff;3;11.3333;7.5056;0;0.00;0;0.00
2;N01D;Beckeneviszeration bei der Frau und radikale Vulvektomie oder bestimmte Lymphadenektomie mit schweren CC;3;14.3333;4.5092;0;0.00;0;0.00
2;N01E;Beckeneviszeration bei der Frau und radikale Vulvektomie oder bestimmte Lymphadenektomie ohne äußerst schwere oder schwere CC;77;8.9351;2.8578;0;0.00;2;0.026
2;N02A;Eingriffe an Uterus und Adnexen und große operative Eingriffe an Vagina, Zervix und Vulva bei bösartiger Neubildung der weiblichen Geschlechtsorgane oder bestimmte Eingriffe am Darm oder Rekonstruktion von Vagina und Vulva, mit äußerst schweren CC;7;14.8571;7.798;0;0.00;0;0.00
2;N02B;Eingriffe an Uterus und Adnexen und große operative Eingriffe an Vagina, Zervix und Vulva bei bösartiger Neubildung der weiblichen Geschlechtsorgane, mit CC oder bestimmte Eingriffe am Darm oder Rekonstruktion von Vagina und Vulva;75;8.4933;4.8334;6;0.08;1;0.0133
2;N02C;Eingriffe an Uterus und Adnexen und große operative Eingriffe an Vagina, Zervix und Vulva bei bösartiger Neubildung der weiblichen Geschlechtsorgane, ohne CC;564;5.367;3.5414;76;0.1348;12;0.0213
2;N04Z;Hysterektomie außer bei bösartiger Neubildung, mit äußerst schweren oder schweren CC oder mit komplexem Eingriff oder selektive Embolisation an viszeralen oder anderen abdominalen Gefäßen;413;6.7119;3.0958;21;0.0508;8;0.0194
2;N05A;Ovariektomien und komplexe Eingriffe an den Tubae uterinae außer bei bösartiger Neubildung, mit äußerst schweren oder schweren CC;32;5.875;3.4243;6;0.1875;0;0.00
2;N05B;Ovariektomien und komplexe Eingriffe an den Tubae uterinae außer bei bösartiger Neubildung, ohne äußerst schwere oder schwere CC;1442;3.0513;1.9608;348;0.2413;43;0.0298
2;N06Z;Komplexe rekonstruktive Eingriffe an den weiblichen Geschlechtsorganen;1824;5.5888;2.5618;48;0.0263;108;0.0592
2;N07Z;Andere Eingriffe an Uterus und Adnexen außer bei bösartiger Neubildung, mit komplexer Diagnose oder bestimmte Eingriffe am Uterus;3564;4.0842;2.1004;486;0.1364;66;0.0185
2;N08Z;Endoskopische Eingriffe an den weiblichen Geschlechtsorganen;1194;2.4221;1.6549;448;0.3752;27;0.0226
2;N09A;Brachytherapie bei Krankheiten und Störungen der weiblichen Geschlechtsorgane, ein Belegungstag;0;0.00;0;0;0.00;0;0.00
2;N09B;Andere Eingriffe an Vagina, Zervix und Vulva;997;1.4895;1.1587;760;0.7623;8;0.008
2;N10Z;Diagnostische Kürettage, Hysteroskopie, Sterilisation, Pertubation;1386;1.3947;1.0094;1089;0.7857;29;0.0209
2;N11A;Andere OR-Prozeduren an den weiblichen Geschlechtsorganen mit bestimmtem Eingriff oder bei bösartiger Neubildung mit äußerst schweren CC;6;7.50;3.8341;3;0.50;0;0.00
2;N11B;Andere OR-Prozeduren an den weiblichen Geschlechtsorganen, ohne bestimmten Eingriff, außer bei bösartiger Neubildung oder ohne äußerst schwere CC;60;4.9667;4.2981;14;0.2333;1;0.0167
2;N13A;Große Eingriffe an Vagina, Zervix und Vulva außer bei bösartiger Neubildung, Alter > 80 Jahre oder äußerst schwere oder schwere CC;33;5.9091;4.9646;10;0.303;0;0.00
2;N13B;Große Eingriffe an Vagina, Zervix und Vulva außer bei bösartiger Neubildung, Alter < 81 Jahre, ohne äußerst schwere oder schwere CC;216;2.4352;2.4713;107;0.4954;4;0.0185
2;N14Z;Hysterektomie außer bei bösartiger Neubildung mit Beckenbodenplastik oder Brachytherapie bei Krankheiten und Störungen der weiblichen Geschlechtsorgane, mehr als ein Belegungstag, mit äußerst schweren CC;1921;6.607;2.3448;3;0.0016;50;0.026
2;N15Z;Strahlentherapie bei Krankheiten und Störungen der weiblichen Geschlechtsorgane, mehr als ein Belegungstag, mehr als 9 Bestrahlungen;27;20.2593;14.4876;8;0.2963;2;0.0741
2;N16Z;Strahlentherapie, weniger als 10 Bestrahlungen oder Brachytherapie bei Krankheiten und Störungen der weiblichen Geschlechtsorgane, mehr als ein Belegungstag;30;5.6667;3.604;0;0.00;1;0.0333
2;N21Z;Hysterektomie außer bei bösartiger Neubildung, ohne äußerst schwere oder schwere CC, ohne komplexen Eingriff, ohne Beckenbodenplastik oder komplexe Myomenukleation;4701;5.0653;1.9546;30;0.0064;93;0.0198
2;N23Z;Andere rekonstruktive Eingriffe an den weiblichen Geschlechtsorganen oder andere Myomenukleation;867;3.2388;1.6625;126;0.1453;17;0.0196
2;N25Z;Andere Eingriffe an Uterus und Adnexen außer bei bösartiger Neubildung, ohne komplexe Diagnose, oder diagnostische Laparoskopie, oder best. Eingriff an den Parametrien;2253;1.901;1.4662;1296;0.5752;66;0.0293
2;N33Z;Mehrzeitige komplexe OR-Prozeduren bei Krankheiten und Störungen der weiblichen Geschlechtsorgane;0;0.00;0;0;0.00;0;0.00
2;N34Z;Große Eingriffe an Darm oder Harnblase bei Krankheiten und Störungen der weiblichen Geschlechtsorgane;11;12.5455;6.0393;0;0.00;0;0.00
2;N38Z;Komplizierende Konstellation mit bestimmtem operativen Eingriff bei Krankheiten und Störungen der weiblichen Geschlechtsorgane;0;0.00;0;0;0.00;0;0.00
2;N60A;Bösartige Neubildung der weiblichen Geschlechtsorgane, mehr als ein Belegungstag, Alter < 19 Jahre oder äußerst schwere CC;19;12.2105;7.5835;2;0.1053;2;0.1053
2;N60B;Bösartige Neubildung der weiblichen Geschlechtsorgane, ein Belegungstag oder Alter > 18 Jahre, ohne äußerst schwere CC;278;3.8741;3.9804;95;0.3417;16;0.0576
2;N61Z;Infektion und Entzündung der weiblichen Geschlechtsorgane;523;3.9465;2.1301;68;0.13;17;0.0325
2;N62A;Menstruationsstörungen und andere Erkrankungen der weiblichen Geschlechtsorgane mit komplexer Diagnose;315;1.9905;1.7512;184;0.5841;6;0.019
2;N62B;Menstruationsstörungen und andere Erkrankungen der weiblichen Geschlechtsorgane ohne komplexe Diagnose;306;1.4771;0.931;213;0.6961;6;0.0196
2;O01A;Sectio caesarea mit mehreren komplizierenden Diagnosen, Schwangerschaftsdauer bis 25 vollendete Wochen (SSW) oder mit intrauteriner Therapie oder komplizierender Konstellation oder Mehrlingsschwangerschaft;7;29.1429;30.2568;3;0.4286;3;0.4286
2;O01B;Sectio caesarea m. mehr. kompliz. Diag., Schwangerschaftsd. > 25 vollend. W. (SSW), oh. intraut. Ther., oh. kompliz. Konstell., oh. Mehrlingsschw. od. bis 33 SSW od. m. kompl. Diag., m. od. oh. kompliz. Diag. m. best. Eingriff b. Sectio od. äuß. schw. CC;22;10.8636;13.6427;3;0.1364;2;0.0909
